GISJOIN,GISJOIN_T,COUNTY_CODE,STATEA,COUNTYA,TRACTA,BLOCKA,whites,blacks,asians,native_americans,others,latino,tot
G26016305006003024,G2601630500600,26163,26,163,500600,3024,1,19,1,0,0,0,21
G26016305006003025,G2601630500600,26163,26,163,500600,3025,0,26,0,0,0,0,26
G26016305006003026,G2601630500600,26163,26,163,500600,3026,0,18,0,0,0,0,18
G26016305006003027,G2601630500600,26163,26,163,500600,3027,2,31,0,0,0,0,33
G26016305006003028,G2601630500600,26163,26,163,500600,3028,0,9,0,0,2,0,11
G26016305006003029,G2601630500600,26163,26,163,500600,3029,2,7,2,0,0,0,11
G26016305006003030,G2601630500600,26163,26,163,500600,3030,0,18,0,0,0,0,18
G26016305006003031,G2601630500600,26163,26,163,500600,3031,0,3,0,0,1,0,4
G26016305006003032,G2601630500600,26163,26,163,500600,3032,1,19,0,0,0,1,21
G26016305006003033,G2601630500600,26163,26,163,500600,3033,0,13,0,3,0,0,16
G26016305006003034,G2601630500600,26163,26,163,500600,3034,0,13,0,0,0,3,16
G26016305006003035,G2601630500600,26163,26,163,500600,3035,0,14,0,0,0,2,16
G26016305006004000,G2601630500600,26163,26,163,500600,4000,2,11,0,0,0,0,13
G26016305006004001,G2601630500600,26163,26,163,500600,4001,2,16,0,0,0,0,18
G26016305006004002,G2601630500600,26163,26,163,500600,4002,0,19,0,0,0,1,20
G26016305006004003,G2601630500600,26163,26,163,500600,4003,1,19,0,0,2,0,22
G26016305006004004,G2601630500600,26163,26,163,500600,4004,0,43,0,0,1,0,44
G26016305006004005,G2601630500600,26163,26,163,500600,4005,0,46,0,0,0,0,46
G26016305006004006,G2601630500600,26163,26,163,500600,4006,3,62,0,0,0,0,65
G26016305006004007,G2601630500600,26163,26,163,500600,4007,0,30,0,0,1,0,31
G26016305006004008,G2601630500600,26163,26,163,500600,4008,0,17,0,0,3,1,21
G26016305006004009,G2601630500600,26163,26,163,500600,4009,2,46,0,0,1,0,49
G26016305006004010,G2601630500600,26163,26,163,500600,4010,2,27,0,0,0,0,29
G26016305006004011,G2601630500600,26163,26,163,500600,4011,0,52,0,0,2,0,54
G26016305007001000,G2601630500700,26163,26,163,500700,1000,6,43,0,0,1,0,50
G26016305007001001,G2601630500700,26163,26,163,500700,1001,0,43,0,0,4,2,49
G26016305007001002,G2601630500700,26163,26,163,500700,1002,4,97,0,0,4,5,110
G26016305007001003,G2601630500700,26163,26,163,500700,1003,2,5,0,0,0,2,9
G26016305007001004,G2601630500700,26163,26,163,500700,1004,4,160,0,2,2,2,170
G26016305007001005,G2601630500700,26163,26,163,500700,1005,8,133,0,0,0,0,141
G26016305007001006,G2601630500700,26163,26,163,500700,1006,8,143,0,1,2,2,156
G26016305007001007,G2601630500700,26163,26,163,500700,1007,0,59,0,0,4,0,63
G26016305007001008,G2601630500700,26163,26,163,500700,1008,0,55,0,0,6,0,61
G26016305007001009,G2601630500700,26163,26,163,500700,1009,5,75,1,0,3,5,89
G26016305007002000,G2601630500700,26163,26,163,500700,2000,11,25,0,0,0,6,42
G26016305007002001,G2601630500700,26163,26,163,500700,2001,6,35,0,0,0,1,42
G26016305007002002,G2601630500700,26163,26,163,500700,2002,7,67,0,0,7,0,81
G26016305007002003,G2601630500700,26163,26,163,500700,2003,0,0,0,0,0,0,0
G26016305007002004,G2601630500700,26163,26,163,500700,2004,10,132,0,2,10,5,159
G26016305007002005,G2601630500700,26163,26,163,500700,2005,1,98,0,0,3,2,104
G26016305007002006,G2601630500700,26163,26,163,500700,2006,1,151,0,0,4,2,158
G26016305007002007,G2601630500700,26163,26,163,500700,2007,0,45,0,0,2,0,47
G26016305007002008,G2601630500700,26163,26,163,500700,2008,2,82,0,0,6,0,90
G26016305007002009,G2601630500700,26163,26,163,500700,2009,0,79,0,0,6,0,85
G26016305007003000,G2601630500700,26163,26,163,500700,3000,0,39,0,0,2,0,41
G26016305007003001,G2601630500700,26163,26,163,500700,3001,3,33,0,0,4,1,41
G26016305007003002,G2601630500700,26163,26,163,500700,3002,5,6,0,0,4,2,17
G26016305007003003,G2601630500700,26163,26,163,500700,3003,0,67,0,0,1,4,72
G26016305007003004,G2601630500700,26163,26,163,500700,3004,0,0,0,0,0,0,0
G26016305007003005,G2601630500700,26163,26,163,500700,3005,0,74,0,0,3,1,78
G26016305007003006,G2601630500700,26163,26,163,500700,3006,0,36,0,0,4,2,42
G26016305007003007,G2601630500700,26163,26,163,500700,3007,0,136,0,0,0,1,137
G26016305007003008,G2601630500700,26163,26,163,500700,3008,0,103,0,0,3,0,106
G26016305007003009,G2601630500700,26163,26,163,500700,3009,5,153,0,0,7,0,165
G26016305007003010,G2601630500700,26163,26,163,500700,3010,0,0,0,0,0,0,0
G26016305007003011,G2601630500700,26163,26,163,500700,3011,9,151,0,0,0,2,162
G26016305007003012,G2601630500700,26163,26,163,500700,3012,0,60,0,0,0,5,65
G26016305007003013,G2601630500700,26163,26,163,500700,3013,3,97,0,0,4,3,107
G26016305007003014,G2601630500700,26163,26,163,500700,3014,1,102,0,0,0,0,103
G26016305007003015,G2601630500700,26163,26,163,500700,3015,0,67,0,0,0,0,67
G26016305007004000,G2601630500700,26163,26,163,500700,4000,0,0,0,0,0,0,0
G26016305007004001,G2601630500700,26163,26,163,500700,4001,0,0,0,0,0,0,0
G26016305007004002,G2601630500700,26163,26,163,500700,4002,0,18,0,0,0,1,19
G26016305007004003,G2601630500700,26163,26,163,500700,4003,2,16,0,0,0,0,18
G26016305007004004,G2601630500700,26163,26,163,500700,4004,3,44,0,0,0,0,47
G26016305007004005,G2601630500700,26163,26,163,500700,4005,0,30,0,0,8,2,40
G26016305007004006,G2601630500700,26163,26,163,500700,4006,3,40,0,0,1,0,44
G26016305007004007,G2601630500700,26163,26,163,500700,4007,5,31,0,0,3,1,40
G26016305007004008,G2601630500700,26163,26,163,500700,4008,0,0,0,0,0,0,0
G26016305007004009,G2601630500700,26163,26,163,500700,4009,0,0,0,0,0,0,0
G26016305007004010,G2601630500700,26163,26,163,500700,4010,3,143,1,2,7,0,156
G26016305007004011,G2601630500700,26163,26,163,500700,4011,0,212,0,0,0,3,215
G26016305007004012,G2601630500700,26163,26,163,500700,4012,4,179,0,0,1,0,184
G26016305007004013,G2601630500700,26163,26,163,500700,4013,0,0,0,0,0,0,0
G26016305007004014,G2601630500700,26163,26,163,500700,4014,5,166,0,0,4,0,175
G26016305007004015,G2601630500700,26163,26,163,500700,4015,3,84,0,0,1,1,89
G26016305007004016,G2601630500700,26163,26,163,500700,4016,0,59,0,0,0,0,59
G26016305007004017,G2601630500700,26163,26,163,500700,4017,1,55,0,0,2,2,60
G26016305007004018,G2601630500700,26163,26,163,500700,4018,0,54,0,0,0,0,54
G26016305008001000,G2601630500800,26163,26,163,500800,1000,3,26,0,0,3,1,33
G26016305008001001,G2601630500800,26163,26,163,500800,1001,10,31,0,0,1,0,42
G26016305008001002,G2601630500800,26163,26,163,500800,1002,8,49,0,0,0,0,57
G26016305008001003,G2601630500800,26163,26,163,500800,1003,4,98,0,0,3,1,106
G26016305008001004,G2601630500800,26163,26,163,500800,1004,0,0,0,0,0,0,0
G26016305008001005,G2601630500800,26163,26,163,500800,1005,9,156,0,0,13,0,178
G26016305008001006,G2601630500800,26163,26,163,500800,1006,3,187,0,0,0,2,192
G26016305008001007,G2601630500800,26163,26,163,500800,1007,6,176,0,0,0,2,184
G26016305008001008,G2601630500800,26163,26,163,500800,1008,4,178,0,0,1,0,183
G26016305008001009,G2601630500800,26163,26,163,500800,1009,0,0,0,0,0,0,0
G26016305008001010,G2601630500800,26163,26,163,500800,1010,4,62,0,0,2,0,68
G26016305008001011,G2601630500800,26163,26,163,500800,1011,1,26,0,0,4,2,33
G26016305008001012,G2601630500800,26163,26,163,500800,1012,0,77,0,0,5,0,82
G26016305008001013,G2601630500800,26163,26,163,500800,1013,1,74,0,0,4,0,79
G26016305008001014,G2601630500800,26163,26,163,500800,1014,0,54,0,0,2,1,57
G26016305008001015,G2601630500800,26163,26,163,500800,1015,3,71,0,0,10,2,86
G26016305008002000,G2601630500800,26163,26,163,500800,2000,0,20,0,0,3,0,23
G26016305008002001,G2601630500800,26163,26,163,500800,2001,1,30,0,0,5,0,36
G26016305008002002,G2601630500800,26163,26,163,500800,2002,1,40,4,0,1,0,46
G26016305008002003,G2601630500800,26163,26,163,500800,2003,0,0,0,0,0,0,0
G26016305008002004,G2601630500800,26163,26,163,500800,2004,4,10,0,0,0,0,14
G26016305008002005,G2601630500800,26163,26,163,500800,2005,6,49,0,0,5,0,60
G26016305008002006,G2601630500800,26163,26,163,500800,2006,0,59,2,0,4,4,69
G26016305008002007,G2601630500800,26163,26,163,500800,2007,0,0,0,0,0,0,0
G26016305008002008,G2601630500800,26163,26,163,500800,2008,0,0,0,0,0,0,0
G26016305008002009,G2601630500800,26163,26,163,500800,2009,6,162,2,0,4,0,174
G26016305008002010,G2601630500800,26163,26,163,500800,2010,18,128,0,0,2,0,148
G26016305008002011,G2601630500800,26163,26,163,500800,2011,1,91,0,0,7,0,99
G26016305008002012,G2601630500800,26163,26,163,500800,2012,0,95,0,0,2,2,99
G26016305008002013,G2601630500800,26163,26,163,500800,2013,5,69,0,0,5,3,82
G26016305008002014,G2601630500800,26163,26,163,500800,2014,11,214,0,0,13,1,239
G26016305008002015,G2601630500800,26163,26,163,500800,2015,0,0,0,0,0,0,0
G26016305008002016,G2601630500800,26163,26,163,500800,2016,0,0,0,0,0,0,0
G26016305008002017,G2601630500800,26163,26,163,500800,2017,0,0,0,0,0,0,0
G26016305008002018,G2601630500800,26163,26,163,500800,2018,0,0,0,0,0,0,0
G26016305008002019,G2601630500800,26163,26,163,500800,2019,0,31,0,0,2,0,33
G26016305008002020,G2601630500800,26163,26,163,500800,2020,1,66,0,0,0,0,67
G26016305009001000,G2601630500900,26163,26,163,500900,1000,0,87,0,0,3,0,90
G26016305009001001,G2601630500900,26163,26,163,500900,1001,0,68,0,0,0,0,68
G26016305009001002,G2601630500900,26163,26,163,500900,1002,4,139,0,0,5,1,149
G26016305009001003,G2601630500900,26163,26,163,500900,1003,2,61,0,0,0,0,63
G26016305009001004,G2601630500900,26163,26,163,500900,1004,1,77,0,0,1,0,79
G26016305009001005,G2601630500900,26163,26,163,500900,1005,0,90,0,0,0,4,94
G26016305009001006,G2601630500900,26163,26,163,500900,1006,3,73,0,0,1,1,78
G26016305009001007,G2601630500900,26163,26,163,500900,1007,0,120,0,0,3,0,123
G26016305009001008,G2601630500900,26163,26,163,500900,1008,4,92,0,0,0,2,98
G26016305009001009,G2601630500900,26163,26,163,500900,1009,1,67,0,0,2,2,72
G26016305009001010,G2601630500900,26163,26,163,500900,1010,0,119,0,0,2,3,124
G26016305009001011,G2601630500900,26163,26,163,500900,1011,3,100,0,0,3,0,106
G26016305009001012,G2601630500900,26163,26,163,500900,1012,0,113,0,0,0,0,113
G26016305009001013,G2601630500900,26163,26,163,500900,1013,0,95,0,0,3,0,98
G26016305009001014,G2601630500900,26163,26,163,500900,1014,0,78,0,0,5,0,83
G26016305009001015,G2601630500900,26163,26,163,500900,1015,7,113,0,0,0,1,121
G26016305009001016,G2601630500900,26163,26,163,500900,1016,0,98,0,0,0,0,98
G26016305009002000,G2601630500900,26163,26,163,500900,2000,0,44,0,0,1,2,47
G26016305009002001,G2601630500900,26163,26,163,500900,2001,10,76,0,0,0,2,88
G26016305009002002,G2601630500900,26163,26,163,500900,2002,2,85,0,0,7,5,99
G26016305009002003,G2601630500900,26163,26,163,500900,2003,7,73,0,2,1,0,83
G26016305009002004,G2601630500900,26163,26,163,500900,2004,1,38,0,0,0,0,39
G26016305009002005,G2601630500900,26163,26,163,500900,2005,0,142,0,1,0,1,144
G26016305009002006,G2601630500900,26163,26,163,500900,2006,0,101,0,0,0,1,102
G26016305009002007,G2601630500900,26163,26,163,500900,2007,0,74,0,0,0,4,78
G26016305009002008,G2601630500900,26163,26,163,500900,2008,1,74,0,0,2,0,77
G26016305009002009,G2601630500900,26163,26,163,500900,2009,0,88,0,0,3,4,95
G26016305009002010,G2601630500900,26163,26,163,500900,2010,0,59,4,0,7,2,72
G26016305009002011,G2601630500900,26163,26,163,500900,2011,0,100,0,0,4,3,107
G26016305009002012,G2601630500900,26163,26,163,500900,2012,0,114,0,0,2,1,117
G26016305009002013,G2601630500900,26163,26,163,500900,2013,3,87,0,0,13,2,105
G26016305009002014,G2601630500900,26163,26,163,500900,2014,3,124,0,0,1,0,128
G26016305009002015,G2601630500900,26163,26,163,500900,2015,4,132,2,0,2,0,140
G26016305009002016,G2601630500900,26163,26,163,500900,2016,9,78,0,0,1,1,89
G26016305009002017,G2601630500900,26163,26,163,500900,2017,0,101,0,1,5,0,107
G26016305009002018,G2601630500900,26163,26,163,500900,2018,0,36,0,0,0,0,36
G26016305009002019,G2601630500900,26163,26,163,500900,2019,5,19,0,0,4,0,28
G26016305009002020,G2601630500900,26163,26,163,500900,2020,0,0,0,0,0,0,0
G26016305009002021,G2601630500900,26163,26,163,500900,2021,0,0,0,0,0,0,0
G26016305009002022,G2601630500900,26163,26,163,500900,2022,0,0,0,0,0,0,0
G26016305009002023,G2601630500900,26163,26,163,500900,2023,1,94,0,0,2,3,100
G26016305009002024,G2601630500900,26163,26,163,500900,2024,0,0,0,0,0,0,0
G26016305009002025,G2601630500900,26163,26,163,500900,2025,3,74,0,0,4,1,82
G26016305009002026,G2601630500900,26163,26,163,500900,2026,0,82,0,0,3,1,86
G26016305010001000,G2601630501000,26163,26,163,501000,1000,0,0,0,0,0,0,0
G26016305010001001,G2601630501000,26163,26,163,501000,1001,3,47,0,0,6,0,56
G26016305010001002,G2601630501000,26163,26,163,501000,1002,3,72,1,1,10,0,87
G26016305010001003,G2601630501000,26163,26,163,501000,1003,1,84,0,0,3,0,88
G26016305010001004,G2601630501000,26163,26,163,501000,1004,0,89,0,0,1,4,94
G26016305010001005,G2601630501000,26163,26,163,501000,1005,6,55,0,0,0,0,61
G26016305010001006,G2601630501000,26163,26,163,501000,1006,0,58,0,0,8,0,66
G26016305010001007,G2601630501000,26163,26,163,501000,1007,0,61,0,0,0,0,61
G26016305010001008,G2601630501000,26163,26,163,501000,1008,4,76,0,0,3,0,83
G26016305010001009,G2601630501000,26163,26,163,501000,1009,0,82,0,0,1,0,83
G26016305010001010,G2601630501000,26163,26,163,501000,1010,0,72,0,0,2,0,74
G26016305010001011,G2601630501000,26163,26,163,501000,1011,9,59,0,0,1,2,71
G26016305010001012,G2601630501000,26163,26,163,501000,1012,0,63,0,0,0,1,64
G26016305010001013,G2601630501000,26163,26,163,501000,1013,3,69,0,0,0,1,73
G26016305010001014,G2601630501000,26163,26,163,501000,1014,0,55,0,0,0,0,55
G26016305010001015,G2601630501000,26163,26,163,501000,1015,5,36,0,0,3,1,45
G26016305010001016,G2601630501000,26163,26,163,501000,1016,1,67,0,0,0,0,68
G26016305010001017,G2601630501000,26163,26,163,501000,1017,0,42,1,0,0,0,43
G26016305010001018,G2601630501000,26163,26,163,501000,1018,1,55,1,0,4,0,61
G26016305010002000,G2601630501000,26163,26,163,501000,2000,0,97,0,0,0,0,97
G26016305010002001,G2601630501000,26163,26,163,501000,2001,7,98,0,0,0,0,105
G26016305010002002,G2601630501000,26163,26,163,501000,2002,8,42,0,0,0,1,51
G26016305010002003,G2601630501000,26163,26,163,501000,2003,0,99,4,0,10,0,113
G26016305010002004,G2601630501000,26163,26,163,501000,2004,2,85,2,0,0,0,89
G26016305010002005,G2601630501000,26163,26,163,501000,2005,0,75,0,0,6,2,83
G26016305010002006,G2601630501000,26163,26,163,501000,2006,0,79,0,1,2,0,82
G26016305010002007,G2601630501000,26163,26,163,501000,2007,2,88,0,0,5,1,96
G26016305010002008,G2601630501000,26163,26,163,501000,2008,0,92,0,0,0,1,93
G26016305010002009,G2601630501000,26163,26,163,501000,2009,0,54,0,0,4,0,58
G26016305010002010,G2601630501000,26163,26,163,501000,2010,4,56,0,0,5,0,65
G26016305010002011,G2601630501000,26163,26,163,501000,2011,0,15,0,0,1,0,16
G26016305010002012,G2601630501000,26163,26,163,501000,2012,0,83,0,0,3,0,86
G26016305010002013,G2601630501000,26163,26,163,501000,2013,0,57,0,0,2,0,59
G26016305010002014,G2601630501000,26163,26,163,501000,2014,0,55,0,0,0,0,55
G26016305010002015,G2601630501000,26163,26,163,501000,2015,0,79,0,0,2,1,82
G26016305010002016,G2601630501000,26163,26,163,501000,2016,3,71,0,0,3,0,77
G26016305010002017,G2601630501000,26163,26,163,501000,2017,0,74,0,0,4,0,78
G26016305010002018,G2601630501000,26163,26,163,501000,2018,0,69,0,0,3,0,72
G26016305010002019,G2601630501000,26163,26,163,501000,2019,0,66,0,0,0,1,67
G26016305010002020,G2601630501000,26163,26,163,501000,2020,6,104,0,0,6,1,117
G26016305010002021,G2601630501000,26163,26,163,501000,2021,2,68,1,0,0,0,71
G26016305011001000,G2601630501100,26163,26,163,501100,1000,0,48,1,0,6,0,55
G26016305011001001,G2601630501100,26163,26,163,501100,1001,0,40,0,0,1,0,41
G26016305011001002,G2601630501100,26163,26,163,501100,1002,0,91,0,0,0,0,91
G26016305011001003,G2601630501100,26163,26,163,501100,1003,3,107,0,0,1,1,112
G26016305011001004,G2601630501100,26163,26,163,501100,1004,0,60,0,0,2,0,62
G26016305011001005,G2601630501100,26163,26,163,501100,1005,4,100,0,0,5,2,111
G26016305011001006,G2601630501100,26163,26,163,501100,1006,1,109,0,0,0,0,110
G26016305011001007,G2601630501100,26163,26,163,501100,1007,0,86,1,0,3,0,90
G26016305011001008,G2601630501100,26163,26,163,501100,1008,1,86,0,0,1,1,89
G26016305011001009,G2601630501100,26163,26,163,501100,1009,2,60,0,0,5,2,69
G26016305011001010,G2601630501100,26163,26,163,501100,1010,0,21,0,0,0,0,21
G26016305011001011,G2601630501100,26163,26,163,501100,1011,5,37,0,1,2,0,45
G26016305011001012,G2601630501100,26163,26,163,501100,1012,0,79,0,0,2,0,81
G26016305011001013,G2601630501100,26163,26,163,501100,1013,0,84,0,0,6,4,94
G26016305011001014,G2601630501100,26163,26,163,501100,1014,2,11,0,0,0,0,13
G26016305011002000,G2601630501100,26163,26,163,501100,2000,0,27,0,0,1,0,28
G26016305011002001,G2601630501100,26163,26,163,501100,2001,3,62,0,0,1,0,66
G26016305011002002,G2601630501100,26163,26,163,501100,2002,0,76,0,0,5,1,82
G26016305011002003,G2601630501100,26163,26,163,501100,2003,0,69,0,0,0,2,71
G26016305011002004,G2601630501100,26163,26,163,501100,2004,6,40,0,0,0,3,49
G26016305011002005,G2601630501100,26163,26,163,501100,2005,0,58,0,0,3,0,61
G26016305011002006,G2601630501100,26163,26,163,501100,2006,2,6,0,0,0,0,8
G26016305011002007,G2601630501100,26163,26,163,501100,2007,0,62,0,0,1,2,65
G26016305011002008,G2601630501100,26163,26,163,501100,2008,0,82,0,0,0,0,82
G26016305011002009,G2601630501100,26163,26,163,501100,2009,0,7,0,0,2,0,9
G26016305011002010,G2601630501100,26163,26,163,501100,2010,0,10,0,0,1,0,11
G26016305011002011,G2601630501100,26163,26,163,501100,2011,0,15,0,0,1,1,17
G26016305011002012,G2601630501100,26163,26,163,501100,2012,0,0,0,0,0,0,0
G26016305011002013,G2601630501100,26163,26,163,501100,2013,1,4,0,0,0,0,5
G26016305011003000,G2601630501100,26163,26,163,501100,3000,0,0,0,0,0,0,0
G26016305011003001,G2601630501100,26163,26,163,501100,3001,0,0,0,0,0,0,0
G26016305011003002,G2601630501100,26163,26,163,501100,3002,0,106,0,0,0,1,107
G26016305011003003,G2601630501100,26163,26,163,501100,3003,1,16,0,0,1,0,18
G26016305011003004,G2601630501100,26163,26,163,501100,3004,4,5,0,0,0,1,10
G26016305011003005,G2601630501100,26163,26,163,501100,3005,0,0,0,1,0,0,1
G26016305011003006,G2601630501100,26163,26,163,501100,3006,3,4,0,0,0,1,8
G26016305011003007,G2601630501100,26163,26,163,501100,3007,0,56,0,0,0,0,56
G26016305011003008,G2601630501100,26163,26,163,501100,3008,5,77,0,0,0,0,82
G26016305011003009,G2601630501100,26163,26,163,501100,3009,5,82,0,0,2,0,89
G26016305011003010,G2601630501100,26163,26,163,501100,3010,0,0,0,0,0,0,0
G26016305011003011,G2601630501100,26163,26,163,501100,3011,0,0,0,0,0,0,0
G26016305011003012,G2601630501100,26163,26,163,501100,3012,0,42,0,0,0,0,42
G26016305011003013,G2601630501100,26163,26,163,501100,3013,0,82,0,0,0,0,82
G26016305011003014,G2601630501100,26163,26,163,501100,3014,4,90,0,0,0,0,94
G26016305011003015,G2601630501100,26163,26,163,501100,3015,0,0,0,0,0,0,0
G26016305011003016,G2601630501100,26163,26,163,501100,3016,0,0,0,0,0,0,0
G26016305011003017,G2601630501100,26163,26,163,501100,3017,0,0,0,0,0,0,0
G26016305011003018,G2601630501100,26163,26,163,501100,3018,2,8,0,0,0,1,11
G26016305011003019,G2601630501100,26163,26,163,501100,3019,0,6,0,0,9,0,15
G26016305011003020,G2601630501100,26163,26,163,501100,3020,0,7,0,0,0,0,7
G26016305011003021,G2601630501100,26163,26,163,501100,3021,0,25,0,0,0,0,25
G26016305011003022,G2601630501100,26163,26,163,501100,3022,1,17,0,0,0,0,18
G26016305011003023,G2601630501100,26163,26,163,501100,3023,0,0,0,0,0,0,0
G26016305011003024,G2601630501100,26163,26,163,501100,3024,0,0,0,0,0,0,0
G26016305011003025,G2601630501100,26163,26,163,501100,3025,0,0,0,0,0,0,0
G26016305011004000,G2601630501100,26163,26,163,501100,4000,2,47,0,0,2,1,52
G26016305011004001,G2601630501100,26163,26,163,501100,4001,0,45,0,0,1,0,46
G26016305011004002,G2601630501100,26163,26,163,501100,4002,0,54,1,0,5,0,60
G26016305011004003,G2601630501100,26163,26,163,501100,4003,5,29,0,0,0,2,36
G26016305011004004,G2601630501100,26163,26,163,501100,4004,1,40,0,0,0,0,41
G26016305011004005,G2601630501100,26163,26,163,501100,4005,3,98,0,3,0,0,104
G26016305011004006,G2601630501100,26163,26,163,501100,4006,0,123,0,0,6,0,129
G26016305011004007,G2601630501100,26163,26,163,501100,4007,2,0,0,0,0,0,2
G26016305011004008,G2601630501100,26163,26,163,501100,4008,0,101,0,0,0,0,101
G26016305011004009,G2601630501100,26163,26,163,501100,4009,0,96,0,0,1,0,97
G26016305011004010,G2601630501100,26163,26,163,501100,4010,0,68,0,0,6,1,75
G26016305011004011,G2601630501100,26163,26,163,501100,4011,2,79,0,0,0,0,81
G26016305011004012,G2601630501100,26163,26,163,501100,4012,0,8,0,0,3,0,11
