"","GISJOIN","GISJOIN_T","COUNTY_CODE","STATEA","COUNTYA","TRACTA","BLOCKA","whites","blacks","asians","native_americans","others","latino"
"283935","G26016305006004006","G2601630500600",26163,26,163,500600,4006,0,32,0,0,0,0
"283936","G26016305006004007","G2601630500600",26163,26,163,500600,4007,0,39,0,0,0,0
"283937","G26016305006004008","G2601630500600",26163,26,163,500600,4008,5,44,0,0,0,7
"283938","G26016305006004009","G2601630500600",26163,26,163,500600,4009,4,103,0,0,0,0
"283939","G26016305006004010","G2601630500600",26163,26,163,500600,4010,9,82,0,0,0,0
"283940","G26016305006004011","G2601630500600",26163,26,163,500600,4011,0,50,0,0,0,0
"283941","G26016305006005000","G2601630500600",26163,26,163,500600,5000,2,52,0,0,0,0
"283942","G26016305006005001","G2601630500600",26163,26,163,500600,5001,2,17,0,0,0,0
"283943","G26016305006005002","G2601630500600",26163,26,163,500600,5002,6,46,0,0,2,0
"283944","G26016305006005003","G2601630500600",26163,26,163,500600,5003,10,65,0,1,2,0
"283945","G26016305006005004","G2601630500600",26163,26,163,500600,5004,0,50,0,0,0,0
"283946","G26016305006005005","G2601630500600",26163,26,163,500600,5005,5,55,0,0,0,0
"283947","G26016305006005006","G2601630500600",26163,26,163,500600,5006,0,27,0,0,0,3
"283948","G26016305006005007","G2601630500600",26163,26,163,500600,5007,7,54,0,0,0,0
"283949","G26016305006005008","G2601630500600",26163,26,163,500600,5008,2,33,0,0,0,0
"283950","G26016305006005009","G2601630500600",26163,26,163,500600,5009,8,96,0,0,0,0
"283951","G26016305006005010","G2601630500600",26163,26,163,500600,5010,5,57,0,0,0,0
"283952","G26016305006005011","G2601630500600",26163,26,163,500600,5011,4,64,0,0,5,0
"283953","G26016305006006000","G2601630500600",26163,26,163,500600,6000,7,43,0,0,0,0
"283954","G26016305006006001","G2601630500600",26163,26,163,500600,6001,0,12,0,0,0,0
"283955","G26016305006006002","G2601630500600",26163,26,163,500600,6002,0,30,9,1,0,1
"283956","G26016305006006003","G2601630500600",26163,26,163,500600,6003,4,78,0,0,0,0
"283957","G26016305006006004","G2601630500600",26163,26,163,500600,6004,8,73,0,1,0,0
"283958","G26016305006006005","G2601630500600",26163,26,163,500600,6005,5,69,0,0,5,0
"283959","G26016305006006006","G2601630500600",26163,26,163,500600,6006,7,100,0,0,0,0
"283960","G26016305006006007","G2601630500600",26163,26,163,500600,6007,3,67,1,0,0,0
"283961","G26016305006006008","G2601630500600",26163,26,163,500600,6008,2,78,0,0,7,0
"283962","G26016305006006009","G2601630500600",26163,26,163,500600,6009,7,79,0,0,0,0
"283963","G26016305006006010","G2601630500600",26163,26,163,500600,6010,0,22,0,0,0,0
"283964","G26016305006006011","G2601630500600",26163,26,163,500600,6011,2,29,0,0,0,0
"283965","G26016305006006012","G2601630500600",26163,26,163,500600,6012,6,83,9,0,0,0
"283966","G26016305006006013","G2601630500600",26163,26,163,500600,6013,1,106,0,1,0,0
"283967","G26016305007001000","G2601630500700",26163,26,163,500700,1000,67,24,1,0,0,0
"283968","G26016305007001001","G2601630500700",26163,26,163,500700,1001,58,16,0,0,0,0
"283969","G26016305007001002","G2601630500700",26163,26,163,500700,1002,37,155,0,0,7,3
"283970","G26016305007001003","G2601630500700",26163,26,163,500700,1003,40,137,3,0,5,6
"283971","G26016305007001004","G2601630500700",26163,26,163,500700,1004,40,134,0,0,7,0
"283972","G26016305007001005","G2601630500700",26163,26,163,500700,1005,7,87,0,0,0,0
"283973","G26016305007001006","G2601630500700",26163,26,163,500700,1006,8,65,0,0,3,0
"283974","G26016305007001007","G2601630500700",26163,26,163,500700,1007,26,47,0,0,5,0
"283975","G26016305007002000","G2601630500700",26163,26,163,500700,2000,52,25,0,0,1,4
"283976","G26016305007002001","G2601630500700",26163,26,163,500700,2001,37,42,0,0,5,0
"283977","G26016305007002002","G2601630500700",26163,26,163,500700,2002,61,140,1,0,8,8
"283978","G26016305007002003","G2601630500700",26163,26,163,500700,2003,34,64,0,0,0,2
"283979","G26016305007002004","G2601630500700",26163,26,163,500700,2004,44,160,0,0,5,1
"283980","G26016305007002005","G2601630500700",26163,26,163,500700,2005,0,0,0,0,0,0
"283981","G26016305007002006","G2601630500700",26163,26,163,500700,2006,7,59,4,0,0,2
"283982","G26016305007002007","G2601630500700",26163,26,163,500700,2007,2,75,2,0,5,0
"283983","G26016305007002008","G2601630500700",26163,26,163,500700,2008,6,41,3,0,0,0
"283984","G26016305007003000","G2601630500700",26163,26,163,500700,3000,46,24,0,0,2,1
"283985","G26016305007003001","G2601630500700",26163,26,163,500700,3001,28,13,0,0,0,2
"283986","G26016305007003002","G2601630500700",26163,26,163,500700,3002,22,32,1,0,6,0
"283987","G26016305007003003","G2601630500700",26163,26,163,500700,3003,50,124,0,0,3,1
"283988","G26016305007003004","G2601630500700",26163,26,163,500700,3004,36,175,0,0,2,2
"283989","G26016305007003005","G2601630500700",26163,26,163,500700,3005,28,152,0,0,9,2
"283990","G26016305007003006","G2601630500700",26163,26,163,500700,3006,33,39,0,0,2,0
"283991","G26016305007003007","G2601630500700",26163,26,163,500700,3007,58,136,0,1,5,2
"283992","G26016305007003008","G2601630500700",26163,26,163,500700,3008,17,123,0,0,1,0
"283993","G26016305007003009","G2601630500700",26163,26,163,500700,3009,16,102,0,0,2,0
"283994","G26016305007003010","G2601630500700",26163,26,163,500700,3010,14,119,0,0,5,5
"283995","G26016305007003011","G2601630500700",26163,26,163,500700,3011,12,80,0,0,5,0
"283996","G26016305007004000","G2601630500700",26163,26,163,500700,4000,42,29,0,0,2,7
"283997","G26016305007004001","G2601630500700",26163,26,163,500700,4001,26,14,0,0,0,1
"283998","G26016305007004002","G2601630500700",26163,26,163,500700,4002,22,18,0,0,0,0
"283999","G26016305007004003","G2601630500700",26163,26,163,500700,4003,26,28,0,0,3,1
"284000","G26016305007004004","G2601630500700",26163,26,163,500700,4004,32,168,0,1,0,5
"284001","G26016305007004005","G2601630500700",26163,26,163,500700,4005,29,152,3,0,3,1
"284002","G26016305007004006","G2601630500700",26163,26,163,500700,4006,35,146,0,0,9,6
"284003","G26016305007004007","G2601630500700",26163,26,163,500700,4007,12,64,0,1,1,0
"284004","G26016305007004008","G2601630500700",26163,26,163,500700,4008,0,87,1,0,1,0
"284005","G26016305007004009","G2601630500700",26163,26,163,500700,4009,11,62,3,0,0,0
"284006","G26016305007004010","G2601630500700",26163,26,163,500700,4010,7,76,0,0,5,0
"284007","G26016305007004011","G2601630500700",26163,26,163,500700,4011,41,160,1,0,1,1
"284008","G26016305008001000","G2601630500800",26163,26,163,500800,1000,0,0,0,0,0,0
"284009","G26016305008001001","G2601630500800",26163,26,163,500800,1001,38,12,0,0,0,0
"284010","G26016305008001002","G2601630500800",26163,26,163,500800,1002,63,11,0,0,0,2
"284011","G26016305008001003","G2601630500800",26163,26,163,500800,1003,48,9,0,1,0,1
"284012","G26016305008001004","G2601630500800",26163,26,163,500800,1004,29,19,0,1,0,10
"284013","G26016305008001005","G2601630500800",26163,26,163,500800,1005,39,34,5,0,0,3
"284014","G26016305008001006","G2601630500800",26163,26,163,500800,1006,22,22,0,0,3,1
"284015","G26016305008001007","G2601630500800",26163,26,163,500800,1007,86,163,0,1,25,1
"284016","G26016305008001008","G2601630500800",26163,26,163,500800,1008,46,142,4,0,4,2
"284017","G26016305008001009","G2601630500800",26163,26,163,500800,1009,63,116,1,0,3,1
"284018","G26016305008001010","G2601630500800",26163,26,163,500800,1010,19,58,0,0,2,10
"284019","G26016305008001011","G2601630500800",26163,26,163,500800,1011,12,68,0,0,4,0
"284020","G26016305008001012","G2601630500800",26163,26,163,500800,1012,16,48,0,1,9,0
"284021","G26016305008001013","G2601630500800",26163,26,163,500800,1013,21,39,0,0,0,1
"284022","G26016305008002000","G2601630500800",26163,26,163,500800,2000,71,18,0,0,5,0
"284023","G26016305008002001","G2601630500800",26163,26,163,500800,2001,59,41,6,0,3,0
"284024","G26016305008002002","G2601630500800",26163,26,163,500800,2002,43,123,7,0,3,4
"284025","G26016305008002003","G2601630500800",26163,26,163,500800,2003,50,138,4,0,7,0
"284026","G26016305008002004","G2601630500800",26163,26,163,500800,2004,42,116,0,1,9,3
"284027","G26016305008002005","G2601630500800",26163,26,163,500800,2005,47,141,7,1,13,0
"284028","G26016305008002006","G2601630500800",26163,26,163,500800,2006,13,63,0,0,2,8
"284029","G26016305008002007","G2601630500800",26163,26,163,500800,2007,13,49,0,0,3,1
"284030","G26016305008002008","G2601630500800",26163,26,163,500800,2008,8,52,5,0,0,1
"284031","G26016305008002009","G2601630500800",26163,26,163,500800,2009,10,67,0,0,0,1
"284032","G26016305009001000","G2601630500900",26163,26,163,500900,1000,0,0,0,0,0,0
"284033","G26016305009001001","G2601630500900",26163,26,163,500900,1001,16,92,0,0,5,0
"284034","G26016305009001002","G2601630500900",26163,26,163,500900,1002,36,84,1,0,2,0
"284035","G26016305009001003","G2601630500900",26163,26,163,500900,1003,7,80,0,1,0,0
"284036","G26016305009001004","G2601630500900",26163,26,163,500900,1004,11,57,0,0,1,8
"284037","G26016305009001005","G2601630500900",26163,26,163,500900,1005,8,43,0,0,0,0
"284038","G26016305009001006","G2601630500900",26163,26,163,500900,1006,17,148,14,0,1,4
"284039","G26016305009001007","G2601630500900",26163,26,163,500900,1007,17,81,0,0,6,2
"284040","G26016305009001008","G2601630500900",26163,26,163,500900,1008,15,101,0,0,5,0
"284041","G26016305009001009","G2601630500900",26163,26,163,500900,1009,0,0,0,0,0,0
"284042","G26016305009001010","G2601630500900",26163,26,163,500900,1010,7,100,0,0,0,1
"284043","G26016305009001011","G2601630500900",26163,26,163,500900,1011,20,86,8,1,9,7
"284044","G26016305009001012","G2601630500900",26163,26,163,500900,1012,24,131,0,0,0,6
"284045","G26016305009001013","G2601630500900",26163,26,163,500900,1013,11,108,0,0,0,5
"284046","G26016305009001014","G2601630500900",26163,26,163,500900,1014,12,67,0,0,0,0
"284047","G26016305009001015","G2601630500900",26163,26,163,500900,1015,13,18,0,0,0,0
"284048","G26016305009001016","G2601630500900",26163,26,163,500900,1016,2,54,0,0,0,0
"284049","G26016305009001017","G2601630500900",26163,26,163,500900,1017,0,6,0,0,0,0
"284050","G26016305009001018","G2601630500900",26163,26,163,500900,1018,0,0,0,0,0,0
"284051","G26016305009001019","G2601630500900",26163,26,163,500900,1019,0,0,0,0,0,0
"284052","G26016305009001020","G2601630500900",26163,26,163,500900,1020,0,0,0,0,0,0
"284053","G26016305009001021","G2601630500900",26163,26,163,500900,1021,0,0,0,0,0,0
"284054","G26016305009002000","G2601630500900",26163,26,163,500900,2000,16,110,0,0,1,0
"284055","G26016305009002001","G2601630500900",26163,26,163,500900,2001,0,111,1,0,0,1
"284056","G26016305009002002","G2601630500900",26163,26,163,500900,2002,16,81,2,0,0,0
"284057","G26016305009002003","G2601630500900",26163,26,163,500900,2003,7,101,0,0,0,0
"284058","G26016305009002004","G2601630500900",26163,26,163,500900,2004,3,113,0,0,3,2
"284059","G26016305009002005","G2601630500900",26163,26,163,500900,2005,8,109,0,0,1,0
"284060","G26016305009002006","G2601630500900",26163,26,163,500900,2006,17,100,0,0,0,0
"284061","G26016305009002007","G2601630500900",26163,26,163,500900,2007,11,111,5,0,0,0
"284062","G26016305009002008","G2601630500900",26163,26,163,500900,2008,18,121,0,0,4,0
"284063","G26016305009002009","G2601630500900",26163,26,163,500900,2009,6,127,0,0,0,0
"284064","G26016305009003000","G2601630500900",26163,26,163,500900,3000,14,93,0,0,0,0
"284065","G26016305009003001","G2601630500900",26163,26,163,500900,3001,19,143,0,0,7,0
"284066","G26016305009003002","G2601630500900",26163,26,163,500900,3002,11,142,0,0,5,2
"284067","G26016305009003003","G2601630500900",26163,26,163,500900,3003,4,130,11,0,0,0
"284068","G26016305009003004","G2601630500900",26163,26,163,500900,3004,12,94,0,0,6,0
"284069","G26016305009003005","G2601630500900",26163,26,163,500900,3005,12,84,6,1,5,1
"284070","G26016305009003006","G2601630500900",26163,26,163,500900,3006,15,93,12,0,4,2
"284071","G26016305009003007","G2601630500900",26163,26,163,500900,3007,9,129,0,0,2,2
"284072","G26016305009004000","G2601630500900",26163,26,163,500900,4000,6,85,0,0,0,3
"284073","G26016305009004001","G2601630500900",26163,26,163,500900,4001,9,117,0,0,0,0
"284074","G26016305009004002","G2601630500900",26163,26,163,500900,4002,16,129,0,0,0,1
"284075","G26016305009004003","G2601630500900",26163,26,163,500900,4003,7,106,0,0,0,1
"284076","G26016305009004004","G2601630500900",26163,26,163,500900,4004,12,87,0,0,1,0
"284077","G26016305009004005","G2601630500900",26163,26,163,500900,4005,9,104,0,0,4,0
"284078","G26016305009004006","G2601630500900",26163,26,163,500900,4006,12,99,4,0,0,0
"284079","G26016305010001000","G2601630501000",26163,26,163,501000,1000,0,0,0,0,0,0
"284080","G26016305010001001","G2601630501000",26163,26,163,501000,1001,17,77,0,0,8,0
"284081","G26016305010001002","G2601630501000",26163,26,163,501000,1002,11,103,0,0,0,1
"284082","G26016305010001003","G2601630501000",26163,26,163,501000,1003,3,83,0,0,3,0
"284083","G26016305010001004","G2601630501000",26163,26,163,501000,1004,4,92,0,0,0,2
"284084","G26016305010001005","G2601630501000",26163,26,163,501000,1005,6,110,0,0,2,0
"284085","G26016305010001006","G2601630501000",26163,26,163,501000,1006,15,83,9,0,6,0
"284086","G26016305010001007","G2601630501000",26163,26,163,501000,1007,3,117,0,0,3,1
"284087","G26016305010001008","G2601630501000",26163,26,163,501000,1008,4,98,0,0,0,0
"284088","G26016305010001009","G2601630501000",26163,26,163,501000,1009,6,87,0,0,13,0
"284089","G26016305010001010","G2601630501000",26163,26,163,501000,1010,2,71,0,0,1,0
"284090","G26016305010001011","G2601630501000",26163,26,163,501000,1011,3,73,0,0,4,0
"284091","G26016305010001012","G2601630501000",26163,26,163,501000,1012,4,106,0,1,0,0
"284092","G26016305010001013","G2601630501000",26163,26,163,501000,1013,14,131,1,0,4,1
"284093","G26016305010001014","G2601630501000",26163,26,163,501000,1014,5,80,1,0,0,0
"284094","G26016305010002000","G2601630501000",26163,26,163,501000,2000,9,72,0,0,0,0
"284095","G26016305010002001","G2601630501000",26163,26,163,501000,2001,7,76,0,0,2,0
"284096","G26016305010002002","G2601630501000",26163,26,163,501000,2002,2,114,0,0,0,5
"284097","G26016305010002003","G2601630501000",26163,26,163,501000,2003,6,109,0,0,1,0
"284098","G26016305010002004","G2601630501000",26163,26,163,501000,2004,2,70,0,0,3,0
"284099","G26016305010002005","G2601630501000",26163,26,163,501000,2005,5,109,0,0,0,0
"284100","G26016305010002006","G2601630501000",26163,26,163,501000,2006,4,106,0,0,2,0
"284101","G26016305010002007","G2601630501000",26163,26,163,501000,2007,1,103,0,0,0,0
"284102","G26016305010002008","G2601630501000",26163,26,163,501000,2008,7,81,0,0,1,0
"284103","G26016305010002009","G2601630501000",26163,26,163,501000,2009,15,79,0,0,0,0
"284104","G26016305010002010","G2601630501000",26163,26,163,501000,2010,3,155,0,0,1,0
"284105","G26016305010002011","G2601630501000",26163,26,163,501000,2011,0,93,0,1,0,0
"284106","G26016305010002012","G2601630501000",26163,26,163,501000,2012,8,97,0,0,4,4
"284107","G26016305010002013","G2601630501000",26163,26,163,501000,2013,5,80,0,1,0,0
"284108","G26016305010003000","G2601630501000",26163,26,163,501000,3000,8,83,3,0,0,0
"284109","G26016305010003001","G2601630501000",26163,26,163,501000,3001,14,64,8,0,5,4
"284110","G26016305010003002","G2601630501000",26163,26,163,501000,3002,2,113,0,0,0,4
"284111","G26016305010003003","G2601630501000",26163,26,163,501000,3003,17,58,3,0,4,4
"284112","G26016305010003004","G2601630501000",26163,26,163,501000,3004,10,143,15,3,1,0
"284113","G26016305010003005","G2601630501000",26163,26,163,501000,3005,6,149,0,0,0,1
"284114","G26016305010003006","G2601630501000",26163,26,163,501000,3006,2,40,0,0,0,0
"284115","G26016305010003007","G2601630501000",26163,26,163,501000,3007,3,78,0,0,0,1
"284116","G26016305010003008","G2601630501000",26163,26,163,501000,3008,4,77,0,0,1,0
"284117","G26016305010003009","G2601630501000",26163,26,163,501000,3009,2,85,0,0,0,0
"284118","G26016305010003010","G2601630501000",26163,26,163,501000,3010,1,86,0,0,0,0
"284119","G26016305010003011","G2601630501000",26163,26,163,501000,3011,3,76,0,0,0,0
"284120","G26016305011001000","G2601630501100",26163,26,163,501100,1000,0,88,0,0,0,0
"284121","G26016305011001001","G2601630501100",26163,26,163,501100,1001,3,58,0,0,0,0
"284122","G26016305011001002","G2601630501100",26163,26,163,501100,1002,2,79,0,0,1,0
"284123","G26016305011001003","G2601630501100",26163,26,163,501100,1003,0,80,0,0,0,1
"284124","G26016305011001004","G2601630501100",26163,26,163,501100,1004,4,73,0,0,0,0
"284125","G26016305011001005","G2601630501100",26163,26,163,501100,1005,10,153,0,1,0,0
"284126","G26016305011001006","G2601630501100",26163,26,163,501100,1006,3,186,0,0,0,0
"284127","G26016305011001007","G2601630501100",26163,26,163,501100,1007,0,0,0,0,0,0
"284128","G26016305011001008","G2601630501100",26163,26,163,501100,1008,8,128,0,0,3,0
"284129","G26016305011001009","G2601630501100",26163,26,163,501100,1009,2,139,0,0,0,0
"284130","G26016305011002000","G2601630501100",26163,26,163,501100,2000,5,107,0,0,0,0
"284131","G26016305011002001","G2601630501100",26163,26,163,501100,2001,9,71,0,0,6,0
"284132","G26016305011002002","G2601630501100",26163,26,163,501100,2002,1,25,0,0,0,0
"284133","G26016305011002003","G2601630501100",26163,26,163,501100,2003,0,96,0,0,0,0
"284134","G26016305011002004","G2601630501100",26163,26,163,501100,2004,2,86,0,0,2,0
"284135","G26016305011002005","G2601630501100",26163,26,163,501100,2005,3,37,0,0,0,0
"284136","G26016305011002006","G2601630501100",26163,26,163,501100,2006,5,78,0,0,0,0
"284137","G26016305011002007","G2601630501100",26163,26,163,501100,2007,7,97,1,0,4,1
