"","GISJOIN_T","X.1","X","whites","blacks","asians","native_americans","others","latino","tot","E","H","Estd","Estd_cls","H_cls","biv_cls"
"438","G2601630569400",438,438,2611,176,31,8,55,66,2947,0.498883155851319,0.248688003746844,0.278431990688043,"L","L","LL"
"439","G2601630569500",439,439,2482,22,8,6,56,88,2662,0.330048058119009,0.250415638826157,0.184203328508823,"L","L","LL"
"440","G2601630569600",440,440,3258,78,26,13,57,95,3527,0.378442544022349,0.174775943945662,0.211212805357961,"L","L","LL"
"441","G2601630569700",441,441,4041,146,45,20,75,136,4463,0.447444332960527,0.202229049418946,0.249723437015405,"L","L","LL"
"442","G2601630569800",442,442,2241,86,15,5,60,92,2499,0.467903933369478,0.228305367450102,0.261142157418632,"L","L","LL"
"443","G2601630569900",443,443,2187,94,39,15,49,63,2447,0.495326859380903,0.224628052782925,0.276447183836737,"L","L","LL"
"444","G2601630570100",444,444,1354,1924,352,19,135,124,3908,1.18456896400238,0.139780924309863,0.661120526692527,"H","L","HL"
"445","G2601630570200",445,445,1020,1518,6,4,96,80,2724,0.938226537315248,0.0711248345382468,0.52363420058802,"M","L","ML"
"446","G2601630570400",446,446,1230,3588,8,15,208,137,5186,0.848028684374318,0.197305455990164,0.473293820369581,"M","L","ML"
"447","G2601630570500",447,447,672,2752,19,14,127,148,3732,0.824203075273193,0.150947054057249,0.459996494746186,"M","L","ML"
"448","G2601630570600",448,448,117,1831,4,3,34,20,2009,0.38715991469603,0.185621134891605,0.216078062566529,"L","L","LL"
"449","G2601630570800",449,449,158,2673,13,5,130,43,3022,0.492721154017063,0.238917202293006,0.274992911983516,"L","L","LL"
"450","G2601630570900",450,450,108,2311,4,4,61,47,2535,0.402768456160426,0.242962980664419,0.224789355422774,"L","L","LL"
"451","G2601630571000",451,451,300,1813,7,6,70,54,2250,0.673898449948649,0.24027102244256,0.376109886132755,"M","L","ML"
"452","G2601630571500",452,452,3599,575,95,12,188,116,4585,0.770314238144265,0.210436447018493,0.429920562092043,"M","L","ML"
"453","G2601630571600",453,453,1406,116,36,5,48,61,1672,0.653565259251012,0.242247831000376,0.364761716332711,"M","L","ML"
"454","G2601630571700",454,454,1525,609,42,10,114,101,2401,1.0078274471003,0.18297592901283,0.562479207956691,"M","L","ML"
"455","G2601630571800",455,455,2556,258,69,4,66,168,3121,0.701278997606768,0.167161930549883,0.391391260741544,"M","L","ML"
"456","G2601630571900",456,456,2292,328,55,4,57,116,2852,0.718207727882663,0.25062793503549,0.400839365002541,"M","L","ML"
"457","G2601630572000",457,457,1682,77,20,3,44,73,1899,0.508088443991654,0.196809246060378,0.28356955981963,"L","L","LL"
"458","G2601630572100",458,458,5445,177,100,24,176,255,6177,0.534261789137944,0.180876403826036,0.298177181878168,"L","L","LL"
"459","G2601630572200",459,459,5403,377,118,7,101,225,6231,0.562844270022205,0.247556308635425,0.314129368192873,"L","L","LL"
"460","G2601630572400",460,460,1063,143,18,2,20,93,1339,0.73781567306814,0.172411358570342,0.41178276757539,"M","L","ML"
"461","G2601630572500",461,461,1316,355,26,11,48,114,1870,0.916897547209771,0.118889871913474,0.511730264556547,"M","L","ML"
"462","G2601630572600",462,462,4120,470,78,23,107,391,5189,0.762670119094796,0.162429867146152,0.425654298019911,"M","L","ML"
"463","G2601630572700",463,463,4038,151,73,34,90,230,4616,0.556867313034081,0.210865327122161,0.310793564983361,"L","L","LL"
"464","G2601630572800",464,464,4843,201,38,29,115,418,5644,0.582962006917594,0.185521268824471,0.325357290936351,"L","L","LL"
"465","G2601630572900",465,465,2212,94,17,21,68,203,2615,0.625909750710653,0.19207631249346,0.349326883133658,"M","L","ML"
"466","G2601630573000",466,466,2878,67,54,1,49,61,3110,0.369894758096423,0.222902998977036,0.206442195199217,"L","L","LL"
"467","G2601630573100",467,467,3565,492,165,6,138,87,4453,0.737011381898761,0.316729078907581,0.411333884126918,"M","L","ML"
"468","G2601630573300",468,468,3441,52,62,4,253,88,3900,0.503939843308819,0.194704455264408,0.281254181693222,"L","L","LL"
"469","G2601630573400",469,469,3226,99,53,6,196,122,3702,0.556028191517586,0.14531658297572,0.310325242348037,"L","L","LL"
"470","G2601630573500",470,470,4729,92,112,3,315,64,5315,0.480397743124581,0.173196758410267,0.268115085409065,"L","L","LL"
"471","G2601630573600",471,471,5849,154,55,10,447,137,6652,0.511124592511194,0.196249520758062,0.285264066572174,"L","L","LL"
"472","G2601630573701",472,472,1748,58,26,3,116,39,1990,0.526154653347528,0.220866204345385,0.293652503242643,"L","L","LL"
"473","G2601630573702",473,473,5884,87,39,0,414,100,6524,0.420319626657399,0.151460995670431,0.234584850185547,"L","L","LL"
"474","G2601630573800",474,474,4668,129,54,6,356,93,5306,0.509572953137119,0.184636109923815,0.284398080148927,"L","L","LL"
"475","G2601630573900",475,475,4766,56,107,5,218,156,5308,0.464769405107144,0.183147720428265,0.259392743886199,"L","L","LL"
"476","G2601630574000",476,476,5053,126,119,5,301,155,5759,0.536212720618282,0.132981985884287,0.299266017469018,"L","L","LL"
"477","G2601630574100",477,477,3347,182,64,7,229,126,3955,0.635640683116925,0.188343629266737,0.35475781991585,"M","L","ML"
"478","G2601630574202",478,478,1907,843,104,9,57,88,3008,0.957623790414497,0.137321905373738,0.534460013668615,"M","L","ML"
"479","G2601630574300",479,479,2434,270,229,11,149,147,3240,0.910470070082313,0.214675803123352,0.508143021269798,"M","L","ML"
"480","G2601630574600",480,480,4416,108,50,12,88,239,4913,0.460272506908766,0.206118119744855,0.256882977215165,"L","L","LL"
"481","G2601630574700",481,481,3977,91,45,3,55,220,4391,0.426805114976431,0.184317079121374,0.238204470134773,"L","L","LL"
"482","G2601630574800",482,482,3915,42,47,7,52,170,4233,0.361716377081298,0.224415062792647,0.20187775384669,"L","L","LL"
"483","G2601630574900",483,483,1543,94,51,3,34,51,1776,0.568145048005622,0.153221443004765,0.317087788714406,"L","L","LL"
"484","G2601630575000",484,484,4098,92,91,11,70,227,4589,0.484166559630892,0.18247881348509,0.270218501950759,"L","L","LL"
"485","G2601630575100",485,485,2317,108,48,7,48,121,2649,0.549585814018396,0.155844975676078,0.306729683005484,"L","L","LL"
"486","G2601630575200",486,486,3367,312,73,24,68,215,4059,0.678996894408865,0.201127549283184,0.378955382164883,"M","L","ML"
"487","G2601630575300",487,487,3233,90,31,8,59,170,3591,0.453481619712714,0.209840984512893,0.253092910907337,"L","L","LL"
"488","G2601630575400",488,488,2756,148,44,7,91,207,3253,0.627810535169353,0.18714717159452,0.350387731138842,"M","L","ML"
"489","G2601630575500",489,489,3335,194,53,3,75,226,3886,0.586592513470674,0.188369662602711,0.327383515223389,"L","L","LL"
"490","G2601630575600",490,490,1331,58,32,1,33,84,1539,0.575549323951674,0.148797379269399,0.321220193801815,"L","L","LL"
"491","G2601630576000",491,491,1387,167,56,17,36,182,1845,0.886505940749538,0.187111756151169,0.494768386033128,"M","L","ML"
"492","G2601630576100",492,492,5106,169,47,18,99,643,6082,0.605806952261198,0.169894370266122,0.338107297695599,"M","L","ML"
"493","G2601630576200",493,493,2315,37,14,10,33,201,2610,0.468786515697876,0.153747824034141,0.261634735994918,"L","L","LL"
"494","G2601630576300",494,494,2189,19,29,16,22,155,2430,0.436087614604751,0.157257337100538,0.243385131818296,"L","L","LL"
"495","G2601630576400",495,495,3252,46,14,18,26,265,3621,0.426641178646747,0.153529261651418,0.238112975527099,"L","L","LL"
"496","G2601630576500",496,496,3541,28,21,13,43,256,3902,0.399046572742785,0.199585245489261,0.222712132736604,"L","L","LL"
"497","G2601630576600",497,497,3712,65,20,14,54,304,4169,0.460229597105963,0.155349329245407,0.256859028798237,"L","L","LL"
"498","G2601630576700",498,498,3143,57,29,14,42,268,3553,0.483234769297031,0.14890669119791,0.269698459863714,"L","L","LL"
"499","G2601630577000",499,499,2400,808,26,18,127,952,4331,1.13036587300316,0.200494750654127,0.630869205613943,"M","L","ML"
"500","G2601630577100",500,500,1921,232,17,23,105,635,2933,0.996206364312021,0.119027080386441,0.555993358160522,"M","L","ML"
"501","G2601630577200",501,501,2304,169,35,17,79,584,3188,0.870393235517626,0.133883086197969,0.48577571402071,"M","L","ML"
"502","G2601630577300",502,502,2536,54,11,22,63,400,3086,0.631705927496067,0.171848144651211,0.352561790990967,"M","L","ML"
"503","G2601630577400",503,503,2776,136,13,18,37,528,3508,0.69203903674473,0.145675655803771,0.386234340395523,"M","L","ML"
"504","G2601630577500",504,504,2641,153,12,14,49,428,3297,0.691415617024334,0.152066165197486,0.385886403224768,"M","L","ML"
"505","G2601630577600",505,505,3083,126,12,22,99,448,3790,0.676842538048645,0.141551797381305,0.377753012986866,"M","L","ML"
"506","G2601630577700",506,506,1962,56,13,7,31,301,2370,0.609458257620374,0.115981045258746,0.340145130017339,"M","L","ML"
"507","G2601630577800",507,507,4048,117,16,22,65,676,4944,0.623967985819373,0.145599235914501,0.34824316351357,"M","L","ML"
"508","G2601630577900",508,508,3426,160,22,17,74,377,4076,0.617121640249861,0.157038363911021,0.344422145298183,"M","L","ML"
"509","G2601630578000",509,509,2003,161,14,25,69,347,2619,0.812509003806596,0.113586998281726,0.453469909193029,"M","L","ML"
"510","G2601630578500",510,510,3563,424,56,35,124,951,5153,0.94522978913534,0.154098401601887,0.527542789849228,"M","L","ML"
"511","G2601630578600",511,511,3572,732,28,29,194,1007,5562,1.03179108977212,0.166809242915486,0.575853571582714,"M","L","ML"
"512","G2601630579100",512,512,971,541,14,20,88,247,1881,1.19438028731607,0.163796498117114,0.666596330494431,"H","L","HL"
"513","G2601630579200",513,513,1756,857,4,14,128,536,3295,1.1386264157076,0.131003310292286,0.63547950227837,"M","L","ML"
"514","G2601630579300",514,514,24,2535,1,4,62,101,2727,0.330088854950214,0.263856919622755,0.184226097653848,"L","L","LL"
"515","G2601630579500",515,515,997,458,1,25,57,325,1863,1.15269613167422,0.0889724332422513,0.643331960271898,"M","L","ML"
"516","G2601630579600",516,516,40,2962,2,8,56,49,3117,0.261887005199649,0.222312746331344,0.146161920557606,"L","L","LL"
"517","G2601630579700",517,517,1503,589,20,8,120,638,2878,1.18127365545223,0.132571769801316,0.659281379972927,"M","L","ML"
"518","G2601630579800",518,518,936,366,5,17,64,266,1654,1.14027095787505,0.179101162071706,0.636397338737835,"M","L","ML"
"519","G2601630579900",519,519,3776,410,138,11,139,141,4615,0.710663414709129,0.251453044402697,0.396628803650361,"M","L","ML"
"520","G2601630580100",520,520,1840,67,16,11,34,121,2089,0.519080324974686,0.176042409388581,0.289704245402047,"L","L","LL"
"521","G2601630580200",521,521,2632,26,11,16,44,146,2875,0.388895318127874,0.189320842899008,0.217046609663194,"L","L","LL"
"522","G2601630580300",522,522,2579,33,2,13,64,191,2882,0.444408393562789,0.189520448794062,0.248029046975961,"L","L","LL"
"523","G2601630580400",523,523,2460,12,18,12,20,122,2644,0.328934520440357,0.191499178156434,0.183581851297302,"L","L","LL"
"524","G2601630580500",524,524,2741,14,5,12,42,136,2950,0.329260068870075,0.203546124914487,0.183763543335385,"L","L","LL"
"525","G2601630580600",525,525,2810,36,29,29,48,169,3121,0.455033669085804,0.235517704757883,0.253959126155391,"L","L","LL"
"526","G2601630580700",526,526,3405,67,30,15,64,177,3758,0.435052546060856,0.197106116907246,0.24280744906474,"L","L","LL"
"527","G2601630580800",527,527,1400,28,8,12,29,70,1547,0.442507946711687,0.243572989160428,0.246968387393166,"L","L","LL"
"528","G2601630580900",528,528,3695,44,16,26,56,180,4017,0.379650578191542,0.222457530441426,0.211887022065025,"L","L","LL"
"529","G2601630581100",529,529,3120,405,81,20,61,283,3970,0.780702859063525,0.216548674094118,0.435718561822294,"M","L","ML"
"530","G2601630581200",530,530,3117,157,136,9,54,233,3706,0.650972333093043,0.119999359426404,0.363314576690086,"M","L","ML"
"531","G2601630581500",531,531,2023,22,14,6,41,132,2238,0.424578271574957,0.217692674368874,0.236961645168745,"L","L","LL"
"532","G2601630581600",532,532,4420,522,183,23,87,385,5620,0.791826570351804,0.161218327409301,0.441926823298971,"M","L","ML"
"533","G2601630581800",533,533,2416,37,14,21,57,179,2724,0.489223716915925,0.151747812254023,0.273040955171677,"L","L","LL"
"534","G2601630581900",534,534,4348,38,7,13,55,271,4732,0.3579154609904,0.160817494348275,0.19975642218573,"L","L","LL"
"535","G2601630582000",535,535,2324,414,31,10,70,215,3064,0.818044851816738,0.148602789915759,0.456559524794462,"M","L","ML"
"536","G2601630582100",536,536,3621,40,27,14,33,258,3993,0.40503480892627,0.180313801010696,0.226054230984905,"L","L","LL"
"537","G2601630583000",537,537,2252,96,31,16,52,150,2597,0.572727136356997,0.15296110719718,0.319645100915105,"L","L","LL"
"538","G2601630583100",538,538,3629,162,27,15,94,179,4106,0.513268394641372,0.180058637252321,0.286460545322249,"L","L","LL"
"539","G2601630583200",539,539,2568,82,9,16,57,127,2859,0.461822930515372,0.155631334079245,0.257748285105667,"L","L","LL"
"540","G2601630583300",540,540,2261,104,25,13,35,112,2550,0.505528365079108,0.152607056750784,0.282140752573729,"L","L","LL"
"541","G2601630583400",541,541,4498,112,25,33,83,289,5040,0.476924570962558,0.175586706135703,0.266176671117598,"L","L","LL"
"542","G2601630583500",542,542,2487,88,22,16,55,120,2788,0.491649135128442,0.205908421401026,0.274394606849913,"L","L","LL"
"543","G2601630583600",543,543,2333,105,15,18,47,149,2667,0.539604206252713,0.150569471338438,0.30115884164139,"L","L","LL"
"544","G2601630583700",544,544,3167,251,30,17,65,191,3721,0.60569318367882,0.199531125561176,0.338043802240806,"M","L","ML"
"545","G2601630583800",545,545,3696,492,64,19,70,176,4517,0.679976146810162,0.208736475919691,0.379501913336122,"M","L","ML"
"546","G2601630583900",546,546,2632,962,136,17,141,205,4093,1.02615052490874,0.200587180847189,0.572705512392706,"M","L","ML"
"547","G2601630584000",547,547,3014,1059,57,18,98,225,4471,0.918971811891723,0.352536318658513,0.512887933717825,"M","M","MM"
"548","G2601630584100",548,548,1537,47,26,14,28,91,1743,0.53033002596735,0.223470668661624,0.295982823071577,"L","L","LL"
"549","G2601630584200",549,549,2402,956,56,9,69,203,3695,0.941655897344917,0.282557404199179,0.525548162862849,"M","L","ML"
"550","G2601630584300",550,550,1245,446,77,1,42,111,1922,1.00132226410034,0.210892054826434,0.558848596196753,"M","L","ML"
"551","G2601630584400",551,551,2270,482,173,9,83,210,3227,0.976666548824945,0.187138891672383,0.545087979496334,"M","L","ML"
"552","G2601630584500",552,552,1850,463,48,8,67,131,2567,0.884374458560515,0.282495972997951,0.493578783173129,"M","L","ML"
"553","G2601630584600",553,553,1113,386,153,4,66,114,1836,1.14383715664267,0.223106655385408,0.638387672166436,"M","L","ML"
"554","G2601630584700",554,554,2062,173,111,18,44,154,2562,0.766376766274948,0.151543598763391,0.42772301720003,"M","L","ML"
"555","G2601630584800",555,555,2161,3430,42,24,241,272,6170,1.01367531656554,0.299052817347477,0.565742966047926,"M","L","ML"
"556","G2601630585500",556,556,1592,202,8,10,70,70,1952,0.689246545999153,0.216910160452608,0.38467582163587,"M","L","ML"
"557","G2601630585600",557,557,520,2703,70,17,153,82,3545,0.814201200984393,0.141772271099107,0.454414342420177,"M","L","ML"
"558","G2601630585700",558,558,937,877,6,15,96,42,1973,0.997791130478509,0.106703633369825,0.556877832998638,"M","L","ML"
"559","G2601630585800",559,559,1741,2434,36,21,168,114,4514,0.979401209352603,0.267429216110004,0.546614222596831,"M","L","ML"
"560","G2601630585900",560,560,1945,1115,16,13,108,75,3272,0.92316100615426,0.367909370693305,0.515225967552434,"M","M","MM"
"561","G2601630586200",561,561,3238,2800,120,29,239,258,6684,1.05610193879617,0.17156491524072,0.589421714763516,"M","L","ML"
"562","G2601630586300",562,562,1770,120,12,13,36,89,2040,0.560156954228448,0.168207108474802,0.312629548691478,"L","L","LL"
"563","G2601630587000",563,563,3132,553,31,14,110,153,3993,0.745764481749821,0.127473825038908,0.416219082169059,"M","L","ML"
"564","G2601630587900",564,564,3349,2496,350,33,194,129,6551,1.07538329888122,0.223112889438582,0.600182846721343,"M","L","ML"
"565","G2601630588000",565,565,3350,1751,137,44,165,183,5630,1.01531000232894,0.151897823415843,0.566655301543555,"M","L","ML"
"566","G2601630588100",566,566,2040,276,40,18,50,104,2528,0.724555317894601,0.229026986352619,0.404382022441194,"M","L","ML"
"567","G2601630588200",567,567,1636,1396,53,9,120,98,3312,1.01913927388257,0.139649600371834,0.568792458689587,"M","L","ML"
"568","G2601630588300",568,568,4322,759,57,23,121,157,5439,0.715362355842163,0.241521276245953,0.399251332630246,"M","L","ML"
"569","G2601630588400",569,569,3456,1537,92,5,154,115,5359,0.901832016943976,0.24265316213647,0.503322032020578,"M","L","ML"
"570","G2601630589300",570,570,3089,409,4,21,103,84,3710,0.617538621161005,0.276591739197428,0.344654866775762,"M","L","ML"
"571","G2601630589400",571,571,4750,724,19,20,159,167,5839,0.664619469510566,0.275037491524746,0.3709311885467,"M","L","ML"
"572","G2601630590400",572,572,6480,196,40,43,156,236,7151,0.443654917955865,0.163910662745418,0.24760852423289,"L","L","LL"
"573","G2601630590500",573,573,5747,111,39,43,149,189,6278,0.412189903442726,0.198068115119583,0.230047565268518,"L","L","LL"
"574","G2601630590600",574,574,2188,91,36,16,42,77,2450,0.496636160798552,0.174530273773396,0.277177918871286,"L","L","LL"
"575","G2601630591501",575,575,2275,571,235,10,80,147,3318,0.994492008002115,0.275178830779894,0.555036557686269,"M","L","ML"
"576","G2601630591502",576,576,2254,261,399,12,51,117,3094,0.91654374518738,0.181711102922077,0.511532803888155,"M","L","ML"
"577","G2601630591600",577,577,1409,240,98,1,41,123,1912,0.900580448620385,0.260015191254516,0.502623518439326,"M","L","ML"
"578","G2601630591700",578,578,5189,413,281,14,105,319,6321,0.710972440997151,0.148228703823476,0.39680127450559,"M","L","ML"
"579","G2601630591800",579,579,4721,499,351,21,171,405,6168,0.868737854826849,0.118830280661376,0.484851828466199,"M","L","ML"
"580","G2601630591900",580,580,4723,300,98,22,62,258,5463,0.574537463145417,0.198310682551443,0.320655463533253,"L","L","LL"
"581","G2601630592000",581,581,3610,331,119,18,49,224,4351,0.67525749040044,0.179960845683028,0.376868381050812,"M","L","ML"
"582","G2601630593000",582,582,4675,385,123,19,119,261,5582,0.661595770050891,0.214180428852654,0.369243629746758,"M","L","ML"
"583","G2601630593200",583,583,3361,165,110,1,41,256,3934,0.594988262564539,0.176380028605496,0.332069272010533,"M","L","ML"
"584","G2601630593300",584,584,2931,123,64,11,41,189,3359,0.549927414604438,0.169932267270566,0.30692033392259,"L","L","LL"
"585","G2601630594000",585,585,2409,42,8,6,33,92,2590,0.340277625337275,0.19240751348043,0.189912558678357,"L","L","LL"
"586","G2601630594100",586,586,4136,14,40,23,53,122,4388,0.297383166888301,0.210552615831702,0.165972705597824,"L","L","LL"
"587","G2601630594200",587,587,2390,1,13,14,30,73,2521,0.264994478839094,0.177919060969889,0.147896234617508,"L","L","LL"
"588","G2601630594300",588,588,3114,5,14,15,19,106,3273,0.24627275139452,0.201189745609724,0.137447439583295,"L","L","LL"
"589","G2601630594400",589,589,2585,44,33,20,58,115,2855,0.449098763942376,0.153556089985229,0.25064679252727,"L","L","LL"
"590","G2601630594500",590,590,2915,145,27,11,38,90,3226,0.442612907355242,0.162092778442223,0.247026967043703,"L","L","LL"
"591","G2601630595000",591,591,3564,49,44,24,38,170,3889,0.399242515093372,0.237310090116749,0.222821490244658,"L","L","LL"
"592","G2601630595100",592,592,4995,231,126,20,58,219,5649,0.517339756026472,0.171527772052007,0.288732815375804,"L","L","LL"
"593","G2601630595200",593,593,2674,100,27,4,20,123,2948,0.421622565861743,0.166159170232661,0.235312034401242,"L","L","LL"
"594","G2601630596100",594,594,3449,7,73,13,29,85,3656,0.290982970652632,0.185304544194166,0.162400688066684,"L","L","LL"
"595","G2601630596200",595,595,3831,21,106,13,33,106,4110,0.338103169858278,0.151862214649175,0.188698971968566,"L","L","LL"
"596","G2601630596300",596,596,2406,11,67,8,32,81,2605,0.370360624700412,0.202030161025626,0.206702200301458,"L","L","LL"
"597","G2601630597000",597,597,4314,92,39,16,58,137,4656,0.366158509653547,0.19830369325686,0.204356955239812,"L","L","LL"
"598","G2601630598000",598,598,3047,53,29,28,43,89,3289,0.373994894768195,0.183470968941327,0.208730525046045,"L","L","LL"
"599","G2601630599000",599,599,4722,259,68,21,156,258,5484,0.5938017336277,0.191919524438483,0.331407057602172,"M","L","ML"
"600","G2601630599100",600,600,3949,141,16,17,93,178,4394,0.459747879211206,0.23338468929631,0.256590176922174,"L","L","LL"
"601","G2601630985000",601,601,11,13,0,0,0,20,44,1.06519338121685,0.0813670869093462,0.59449574538918,"M","L","ML"
"602","G2601630985100",602,602,26,94,0,1,1,1,123,0.651369562511126,0.177782814042757,0.363536274649496,"M","L","ML"
"603","G2601630985300",603,604,2,1,1,0,0,0,4,1.03972077083992,1,0.580279210851812,"M","H","MH"
"604","G2601630985500",604,606,5,5,1,0,0,0,11,0.934769897858279,0.511602771565774,0.52170501337493,"M","M","MM"
