GISJOIN,GISJOIN_T,COUNTY_CODE,STATEA,COUNTYA,TRACTA,BLOCKA,whites,blacks,asians,native_americans,others,latino,tot
G26016305648002023,G2601630564800,26163,26,163,564800,2023,141,22,16,0,6,6,191
G26016305648002024,G2601630564800,26163,26,163,564800,2024,23,10,7,0,4,0,44
G26016305648002025,G2601630564800,26163,26,163,564800,2025,30,0,7,0,1,5,43
G26016305648002026,G2601630564800,26163,26,163,564800,2026,36,2,0,0,4,1,43
G26016305648002027,G2601630564800,26163,26,163,564800,2027,51,0,4,0,0,1,56
G26016305648002028,G2601630564800,26163,26,163,564800,2028,4,0,0,0,0,0,4
G26016305648002029,G2601630564800,26163,26,163,564800,2029,31,17,0,1,1,1,51
G26016305648002030,G2601630564800,26163,26,163,564800,2030,0,0,0,0,0,0,0
G26016305648002031,G2601630564800,26163,26,163,564800,2031,0,0,0,0,0,0,0
G26016305648002032,G2601630564800,26163,26,163,564800,2032,0,0,0,0,0,0,0
G26016305648002033,G2601630564800,26163,26,163,564800,2033,0,0,0,0,0,0,0
G26016305648002034,G2601630564800,26163,26,163,564800,2034,0,0,0,0,0,0,0
G26016305648002035,G2601630564800,26163,26,163,564800,2035,0,0,0,0,0,0,0
G26016305648002036,G2601630564800,26163,26,163,564800,2036,0,0,0,0,0,0,0
G26016305648002037,G2601630564800,26163,26,163,564800,2037,0,0,0,0,0,0,0
G26016305648003000,G2601630564800,26163,26,163,564800,3000,73,8,1,0,2,4,88
G26016305648003001,G2601630564800,26163,26,163,564800,3001,39,8,4,0,0,0,51
G26016305648003002,G2601630564800,26163,26,163,564800,3002,26,0,0,1,4,0,31
G26016305648003003,G2601630564800,26163,26,163,564800,3003,75,11,11,0,2,1,100
G26016305648003004,G2601630564800,26163,26,163,564800,3004,17,2,0,0,0,0,19
G26016305648003005,G2601630564800,26163,26,163,564800,3005,63,15,3,0,0,8,89
G26016305648003006,G2601630564800,26163,26,163,564800,3006,48,8,6,0,4,3,69
G26016305648003007,G2601630564800,26163,26,163,564800,3007,159,9,7,0,0,10,185
G26016305648003008,G2601630564800,26163,26,163,564800,3008,64,3,3,0,2,5,77
G26016305648003009,G2601630564800,26163,26,163,564800,3009,77,17,11,0,0,5,110
G26016305648003010,G2601630564800,26163,26,163,564800,3010,64,39,7,0,4,7,121
G26016305648003011,G2601630564800,26163,26,163,564800,3011,78,4,5,0,0,0,87
G26016305648003012,G2601630564800,26163,26,163,564800,3012,18,0,0,0,1,0,19
G26016305648003013,G2601630564800,26163,26,163,564800,3013,28,0,0,0,0,0,28
G26016305648003014,G2601630564800,26163,26,163,564800,3014,0,0,0,0,0,0,0
G26016305648003015,G2601630564800,26163,26,163,564800,3015,0,0,0,0,0,0,0
G26016305648003016,G2601630564800,26163,26,163,564800,3016,0,0,0,0,0,0,0
G26016305648003017,G2601630564800,26163,26,163,564800,3017,0,0,0,0,0,0,0
G26016305648003018,G2601630564800,26163,26,163,564800,3018,0,0,0,0,0,0,0
G26016305649001000,G2601630564900,26163,26,163,564900,1000,0,0,0,0,0,0,0
G26016305649001001,G2601630564900,26163,26,163,564900,1001,27,4,0,0,0,0,31
G26016305649001002,G2601630564900,26163,26,163,564900,1002,0,0,0,0,0,0,0
G26016305649001003,G2601630564900,26163,26,163,564900,1003,136,16,0,4,12,22,190
G26016305649001004,G2601630564900,26163,26,163,564900,1004,0,0,0,0,0,0,0
G26016305649001005,G2601630564900,26163,26,163,564900,1005,942,117,13,15,46,100,1233
G26016305649001006,G2601630564900,26163,26,163,564900,1006,56,2,0,0,0,1,59
G26016305649001007,G2601630564900,26163,26,163,564900,1007,13,0,0,0,0,0,13
G26016305649001008,G2601630564900,26163,26,163,564900,1008,0,0,0,0,0,0,0
G26016305649001009,G2601630564900,26163,26,163,564900,1009,39,0,0,0,0,3,42
G26016305649001010,G2601630564900,26163,26,163,564900,1010,20,3,0,0,0,0,23
G26016305649001011,G2601630564900,26163,26,163,564900,1011,0,0,0,0,0,0,0
G26016305649001012,G2601630564900,26163,26,163,564900,1012,39,6,0,0,0,4,49
G26016305649001013,G2601630564900,26163,26,163,564900,1013,54,10,0,3,8,4,79
G26016305649001014,G2601630564900,26163,26,163,564900,1014,0,0,0,0,0,0,0
G26016305649001015,G2601630564900,26163,26,163,564900,1015,0,0,0,0,0,0,0
G26016305649001016,G2601630564900,26163,26,163,564900,1016,0,0,0,0,0,0,0
G26016305649001017,G2601630564900,26163,26,163,564900,1017,20,0,0,0,0,1,21
G26016305649001018,G2601630564900,26163,26,163,564900,1018,41,2,0,0,2,8,53
G26016305649001019,G2601630564900,26163,26,163,564900,1019,30,12,0,1,0,7,50
G26016305649001020,G2601630564900,26163,26,163,564900,1020,0,0,0,0,0,0,0
G26016305649001021,G2601630564900,26163,26,163,564900,1021,0,0,0,0,0,0,0
G26016305649001022,G2601630564900,26163,26,163,564900,1022,0,0,0,0,0,0,0
G26016305649001023,G2601630564900,26163,26,163,564900,1023,33,8,0,0,0,10,51
G26016305649001024,G2601630564900,26163,26,163,564900,1024,17,0,0,0,0,0,17
G26016305649001025,G2601630564900,26163,26,163,564900,1025,1,0,3,0,0,0,4
G26016305649001026,G2601630564900,26163,26,163,564900,1026,0,0,0,0,0,0,0
G26016305649001027,G2601630564900,26163,26,163,564900,1027,0,0,0,0,0,0,0
G26016305649001028,G2601630564900,26163,26,163,564900,1028,0,0,0,0,0,0,0
G26016305649001029,G2601630564900,26163,26,163,564900,1029,17,1,0,0,0,0,18
G26016305649001030,G2601630564900,26163,26,163,564900,1030,1,0,0,1,0,0,2
G26016305649001031,G2601630564900,26163,26,163,564900,1031,0,0,0,0,0,0,0
G26016305649001032,G2601630564900,26163,26,163,564900,1032,0,0,0,0,3,0,3
G26016305649001033,G2601630564900,26163,26,163,564900,1033,0,0,0,0,0,0,0
G26016305649001034,G2601630564900,26163,26,163,564900,1034,0,0,0,0,0,0,0
G26016305649001035,G2601630564900,26163,26,163,564900,1035,0,0,0,0,0,0,0
G26016305649001036,G2601630564900,26163,26,163,564900,1036,4,0,0,2,3,0,9
G26016305649001037,G2601630564900,26163,26,163,564900,1037,0,0,0,0,0,0,0
G26016305649001038,G2601630564900,26163,26,163,564900,1038,0,0,0,0,0,0,0
G26016305649001039,G2601630564900,26163,26,163,564900,1039,47,2,1,0,2,3,55
G26016305649001040,G2601630564900,26163,26,163,564900,1040,14,0,0,0,0,2,16
G26016305649001041,G2601630564900,26163,26,163,564900,1041,41,27,0,0,0,0,68
G26016305649001042,G2601630564900,26163,26,163,564900,1042,0,0,0,0,0,0,0
G26016305649001043,G2601630564900,26163,26,163,564900,1043,0,0,0,0,0,0,0
G26016305650001000,G2601630565000,26163,26,163,565000,1000,53,0,0,0,0,1,54
G26016305650001001,G2601630565000,26163,26,163,565000,1001,0,0,0,0,0,0,0
G26016305650001002,G2601630565000,26163,26,163,565000,1002,173,26,52,0,1,11,263
G26016305650001003,G2601630565000,26163,26,163,565000,1003,3,5,5,0,0,0,13
G26016305650001004,G2601630565000,26163,26,163,565000,1004,158,22,38,1,6,7,232
G26016305650001005,G2601630565000,26163,26,163,565000,1005,25,6,4,1,1,0,37
G26016305650001006,G2601630565000,26163,26,163,565000,1006,15,0,4,0,0,0,19
G26016305650001007,G2601630565000,26163,26,163,565000,1007,0,0,0,0,0,0,0
G26016305650001008,G2601630565000,26163,26,163,565000,1008,0,0,0,0,0,0,0
G26016305650001009,G2601630565000,26163,26,163,565000,1009,81,11,24,0,9,10,135
G26016305650001010,G2601630565000,26163,26,163,565000,1010,27,8,8,0,0,0,43
G26016305650001011,G2601630565000,26163,26,163,565000,1011,9,0,8,0,2,3,22
G26016305650001012,G2601630565000,26163,26,163,565000,1012,31,0,10,0,0,0,41
G26016305650001013,G2601630565000,26163,26,163,565000,1013,15,4,1,0,0,1,21
G26016305650001014,G2601630565000,26163,26,163,565000,1014,0,0,0,0,0,0,0
G26016305650001015,G2601630565000,26163,26,163,565000,1015,0,0,0,0,0,0,0
G26016305650001016,G2601630565000,26163,26,163,565000,1016,5,0,0,0,0,0,5
G26016305650001017,G2601630565000,26163,26,163,565000,1017,64,11,9,0,6,5,95
G26016305650001018,G2601630565000,26163,26,163,565000,1018,0,0,0,0,0,0,0
G26016305650001019,G2601630565000,26163,26,163,565000,1019,0,0,0,0,0,0,0
G26016305650001020,G2601630565000,26163,26,163,565000,1020,0,0,0,0,0,0,0
G26016305650001021,G2601630565000,26163,26,163,565000,1021,0,0,0,0,0,0,0
G26016305650001022,G2601630565000,26163,26,163,565000,1022,0,0,0,0,0,0,0
G26016305650001023,G2601630565000,26163,26,163,565000,1023,0,0,0,0,0,0,0
G26016305650001024,G2601630565000,26163,26,163,565000,1024,0,0,0,0,0,0,0
G26016305650001025,G2601630565000,26163,26,163,565000,1025,22,0,5,0,4,2,33
G26016305650001026,G2601630565000,26163,26,163,565000,1026,0,0,0,0,0,0,0
G26016305650001027,G2601630565000,26163,26,163,565000,1027,0,0,0,0,0,0,0
G26016305650001028,G2601630565000,26163,26,163,565000,1028,0,0,0,0,0,0,0
G26016305650001029,G2601630565000,26163,26,163,565000,1029,31,0,0,0,0,0,31
G26016305650001030,G2601630565000,26163,26,163,565000,1030,18,0,0,0,0,0,18
G26016305650001031,G2601630565000,26163,26,163,565000,1031,0,0,0,0,0,0,0
G26016305650001032,G2601630565000,26163,26,163,565000,1032,0,0,0,0,0,0,0
G26016305650001033,G2601630565000,26163,26,163,565000,1033,0,0,0,0,0,0,0
G26016305650001034,G2601630565000,26163,26,163,565000,1034,0,0,0,0,0,0,0
G26016305650001035,G2601630565000,26163,26,163,565000,1035,0,0,0,0,0,0,0
G26016305650001036,G2601630565000,26163,26,163,565000,1036,0,0,0,0,0,0,0
G26016305650001037,G2601630565000,26163,26,163,565000,1037,0,0,0,0,0,0,0
G26016305650001038,G2601630565000,26163,26,163,565000,1038,0,0,0,0,0,0,0
G26016305650001039,G2601630565000,26163,26,163,565000,1039,0,0,0,0,0,0,0
G26016305650001040,G2601630565000,26163,26,163,565000,1040,67,0,0,0,0,0,67
G26016305650001041,G2601630565000,26163,26,163,565000,1041,4,0,0,0,0,0,4
G26016305650001042,G2601630565000,26163,26,163,565000,1042,6,1,1,0,0,0,8
G26016305650002000,G2601630565000,26163,26,163,565000,2000,70,13,17,0,11,0,111
G26016305650002001,G2601630565000,26163,26,163,565000,2001,56,4,8,0,1,4,73
G26016305650002002,G2601630565000,26163,26,163,565000,2002,25,2,0,0,0,0,27
G26016305650002003,G2601630565000,26163,26,163,565000,2003,38,9,12,0,0,0,59
G26016305650002004,G2601630565000,26163,26,163,565000,2004,81,30,10,0,3,2,126
G26016305650002005,G2601630565000,26163,26,163,565000,2005,76,9,22,0,0,0,107
G26016305650002006,G2601630565000,26163,26,163,565000,2006,22,2,6,0,0,0,30
G26016305650002007,G2601630565000,26163,26,163,565000,2007,23,0,18,0,0,0,41
G26016305650002008,G2601630565000,26163,26,163,565000,2008,97,18,16,0,4,3,138
G26016305650002009,G2601630565000,26163,26,163,565000,2009,0,0,0,0,0,0,0
G26016305650002010,G2601630565000,26163,26,163,565000,2010,0,0,0,0,0,0,0
G26016305650002011,G2601630565000,26163,26,163,565000,2011,36,5,48,0,2,5,96
G26016305650002012,G2601630565000,26163,26,163,565000,2012,90,35,201,0,18,18,362
G26016305650002013,G2601630565000,26163,26,163,565000,2013,44,3,26,0,0,0,73
G26016305650002014,G2601630565000,26163,26,163,565000,2014,11,9,14,2,2,0,38
G26016305650002015,G2601630565000,26163,26,163,565000,2015,0,0,0,0,0,0,0
G26016305650002016,G2601630565000,26163,26,163,565000,2016,0,0,0,0,0,0,0
G26016305650002017,G2601630565000,26163,26,163,565000,2017,12,0,5,0,0,0,17
G26016305650002018,G2601630565000,26163,26,163,565000,2018,26,0,5,0,0,0,31
G26016305650003000,G2601630565000,26163,26,163,565000,3000,77,2,7,0,4,2,92
G26016305650003001,G2601630565000,26163,26,163,565000,3001,29,0,0,0,0,0,29
G26016305650003002,G2601630565000,26163,26,163,565000,3002,122,4,3,0,1,0,130
G26016305650003003,G2601630565000,26163,26,163,565000,3003,118,7,1,0,1,10,137
G26016305650003004,G2601630565000,26163,26,163,565000,3004,240,45,103,0,11,17,416
G26016305650003005,G2601630565000,26163,26,163,565000,3005,0,0,0,0,0,0,0
G26016305650003006,G2601630565000,26163,26,163,565000,3006,195,12,15,0,5,4,231
G26016305650003007,G2601630565000,26163,26,163,565000,3007,77,0,4,0,0,0,81
G26016305650003008,G2601630565000,26163,26,163,565000,3008,132,12,0,0,1,4,149
G26016305650003009,G2601630565000,26163,26,163,565000,3009,77,0,0,0,0,0,77
G26016305650003010,G2601630565000,26163,26,163,565000,3010,144,4,36,1,6,6,197
G26016305650003011,G2601630565000,26163,26,163,565000,3011,105,8,75,0,6,1,195
G26016305650003012,G2601630565000,26163,26,163,565000,3012,14,0,38,0,0,5,57
G26016305650003013,G2601630565000,26163,26,163,565000,3013,86,17,40,0,8,0,151
G26016305650003014,G2601630565000,26163,26,163,565000,3014,68,2,16,0,0,0,86
G26016305650003015,G2601630565000,26163,26,163,565000,3015,32,9,16,0,0,0,57
G26016305650003016,G2601630565000,26163,26,163,565000,3016,1,0,2,0,1,0,4
G26016305650003017,G2601630565000,26163,26,163,565000,3017,80,15,67,0,0,5,167
G26016305650003018,G2601630565000,26163,26,163,565000,3018,55,17,53,0,0,5,130
G26016305650003019,G2601630565000,26163,26,163,565000,3019,72,0,10,0,9,3,94
G26016305650003020,G2601630565000,26163,26,163,565000,3020,75,0,18,0,1,2,96
G26016305650003021,G2601630565000,26163,26,163,565000,3021,0,0,0,0,0,0,0
G26016305651001000,G2601630565100,26163,26,163,565100,1000,77,14,4,0,3,5,103
G26016305651001001,G2601630565100,26163,26,163,565100,1001,22,3,4,0,1,0,30
G26016305651001002,G2601630565100,26163,26,163,565100,1002,30,8,0,0,0,0,38
G26016305651001003,G2601630565100,26163,26,163,565100,1003,71,9,5,1,0,1,87
G26016305651001004,G2601630565100,26163,26,163,565100,1004,9,4,0,0,0,0,13
G26016305651001005,G2601630565100,26163,26,163,565100,1005,23,6,4,0,0,0,33
G26016305651001006,G2601630565100,26163,26,163,565100,1006,14,2,0,0,0,0,16
G26016305651001007,G2601630565100,26163,26,163,565100,1007,25,24,0,0,4,1,54
G26016305651001008,G2601630565100,26163,26,163,565100,1008,81,100,0,2,4,9,196
G26016305651001009,G2601630565100,26163,26,163,565100,1009,22,48,3,0,5,4,82
G26016305651001010,G2601630565100,26163,26,163,565100,1010,16,44,0,0,2,6,68
G26016305651001011,G2601630565100,26163,26,163,565100,1011,11,21,0,0,1,1,34
G26016305651001012,G2601630565100,26163,26,163,565100,1012,0,0,0,0,0,0,0
G26016305651001013,G2601630565100,26163,26,163,565100,1013,12,18,0,0,0,7,37
G26016305651001014,G2601630565100,26163,26,163,565100,1014,134,57,0,0,8,17,216
G26016305651001015,G2601630565100,26163,26,163,565100,1015,104,77,2,0,13,6,202
G26016305651001016,G2601630565100,26163,26,163,565100,1016,74,92,2,0,3,1,172
G26016305651001017,G2601630565100,26163,26,163,565100,1017,122,1,0,0,0,3,126
G26016305651001018,G2601630565100,26163,26,163,565100,1018,36,1,0,0,0,5,42
G26016305651001019,G2601630565100,26163,26,163,565100,1019,13,0,0,0,0,0,13
G26016305651001020,G2601630565100,26163,26,163,565100,1020,24,0,0,0,0,1,25
G26016305651001021,G2601630565100,26163,26,163,565100,1021,0,1,0,0,0,0,1
G26016305651002000,G2601630565100,26163,26,163,565100,2000,0,0,0,0,0,0,0
G26016305651002001,G2601630565100,26163,26,163,565100,2001,18,4,0,0,0,2,24
G26016305651002002,G2601630565100,26163,26,163,565100,2002,35,2,0,0,1,0,38
G26016305651002003,G2601630565100,26163,26,163,565100,2003,36,0,0,0,0,0,36
G26016305651002004,G2601630565100,26163,26,163,565100,2004,145,0,2,0,0,0,147
G26016305651002005,G2601630565100,26163,26,163,565100,2005,24,1,0,0,0,0,25
G26016305651002006,G2601630565100,26163,26,163,565100,2006,8,0,0,0,0,0,8
G26016305651002007,G2601630565100,26163,26,163,565100,2007,5,0,0,0,0,0,5
G26016305651002008,G2601630565100,26163,26,163,565100,2008,0,0,0,0,0,0,0
G26016305651002009,G2601630565100,26163,26,163,565100,2009,0,0,0,0,0,0,0
G26016305651002010,G2601630565100,26163,26,163,565100,2010,15,0,0,1,0,1,17
G26016305651002011,G2601630565100,26163,26,163,565100,2011,0,0,0,0,0,0,0
G26016305651002012,G2601630565100,26163,26,163,565100,2012,0,0,0,0,0,0,0
G26016305651002013,G2601630565100,26163,26,163,565100,2013,0,0,0,0,0,0,0
G26016305651002014,G2601630565100,26163,26,163,565100,2014,0,0,0,0,0,0,0
G26016305651002015,G2601630565100,26163,26,163,565100,2015,0,0,0,0,0,0,0
G26016305651002016,G2601630565100,26163,26,163,565100,2016,3,0,0,0,0,0,3
G26016305651002017,G2601630565100,26163,26,163,565100,2017,0,0,0,0,0,0,0
G26016305651002018,G2601630565100,26163,26,163,565100,2018,243,119,106,2,7,20,497
G26016305651002019,G2601630565100,26163,26,163,565100,2019,68,7,22,0,4,0,101
G26016305651002020,G2601630565100,26163,26,163,565100,2020,59,27,11,0,1,7,105
G26016305651002021,G2601630565100,26163,26,163,565100,2021,16,15,10,0,1,2,44
G26016305651002022,G2601630565100,26163,26,163,565100,2022,22,9,0,0,0,0,31
G26016305651002023,G2601630565100,26163,26,163,565100,2023,37,15,23,0,1,1,77
G26016305651002024,G2601630565100,26163,26,163,565100,2024,76,36,6,0,3,0,121
G26016305651002025,G2601630565100,26163,26,163,565100,2025,38,10,11,0,0,1,60
G26016305651002026,G2601630565100,26163,26,163,565100,2026,0,0,0,0,0,0,0
G26016305651002027,G2601630565100,26163,26,163,565100,2027,63,2,3,0,0,14,82
G26016305651002028,G2601630565100,26163,26,163,565100,2028,9,0,0,0,0,2,11
G26016305651002029,G2601630565100,26163,26,163,565100,2029,322,49,5,0,2,15,393
G26016305651002030,G2601630565100,26163,26,163,565100,2030,54,9,2,0,0,5,70
G26016305652001000,G2601630565200,26163,26,163,565200,1000,474,144,33,0,12,21,684
G26016305652001001,G2601630565200,26163,26,163,565200,1001,173,165,77,9,5,13,442
G26016305652001002,G2601630565200,26163,26,163,565200,1002,115,12,2,0,0,4,133
G26016305652001003,G2601630565200,26163,26,163,565200,1003,0,0,0,0,0,0,0
G26016305652001004,G2601630565200,26163,26,163,565200,1004,74,137,159,4,11,6,391
G26016305652001005,G2601630565200,26163,26,163,565200,1005,80,68,98,0,1,17,264
G26016305652001006,G2601630565200,26163,26,163,565200,1006,49,7,2,0,3,1,62
G26016305652001007,G2601630565200,26163,26,163,565200,1007,28,20,7,0,2,4,61
G26016305652001008,G2601630565200,26163,26,163,565200,1008,26,41,8,0,0,1,76
G26016305652001009,G2601630565200,26163,26,163,565200,1009,0,0,0,0,0,0,0
G26016305652001010,G2601630565200,26163,26,163,565200,1010,314,38,19,1,2,13,387
G26016305652001011,G2601630565200,26163,26,163,565200,1011,11,13,0,0,0,1,25
G26016305652001012,G2601630565200,26163,26,163,565200,1012,6,0,0,0,0,0,6
G26016305652001013,G2601630565200,26163,26,163,565200,1013,39,0,0,0,0,0,39
G26016305652001014,G2601630565200,26163,26,163,565200,1014,49,4,3,0,1,1,58
G26016305652001015,G2601630565200,26163,26,163,565200,1015,58,1,0,0,0,0,59
G26016305652001016,G2601630565200,26163,26,163,565200,1016,8,10,0,0,0,0,18
G26016305652001017,G2601630565200,26163,26,163,565200,1017,17,17,0,0,0,1,35
G26016305652001018,G2601630565200,26163,26,163,565200,1018,36,1,9,0,0,0,46
G26016305652001019,G2601630565200,26163,26,163,565200,1019,10,22,8,0,0,0,40
G26016305652001020,G2601630565200,26163,26,163,565200,1020,25,3,9,0,0,0,37
G26016305652001021,G2601630565200,26163,26,163,565200,1021,8,0,0,0,0,0,8
G26016305652002000,G2601630565200,26163,26,163,565200,2000,283,16,5,1,5,2,312
G26016305652002001,G2601630565200,26163,26,163,565200,2001,26,1,2,0,0,0,29
G26016305652002002,G2601630565200,26163,26,163,565200,2002,68,8,11,1,1,11,100
G26016305652002003,G2601630565200,26163,26,163,565200,2003,0,0,0,0,0,0,0
G26016305652002004,G2601630565200,26163,26,163,565200,2004,45,2,11,0,3,0,61
G26016305652002005,G2601630565200,26163,26,163,565200,2005,69,0,14,0,2,4,89
G26016305652002006,G2601630565200,26163,26,163,565200,2006,104,19,23,1,2,5,154
G26016305652002007,G2601630565200,26163,26,163,565200,2007,53,16,8,0,3,2,82
G26016305652002008,G2601630565200,26163,26,163,565200,2008,27,6,0,0,1,3,37
G26016305652002009,G2601630565200,26163,26,163,565200,2009,43,11,18,0,0,7,79
G26016305652002010,G2601630565200,26163,26,163,565200,2010,35,5,0,0,0,9,49
G26016305652002011,G2601630565200,26163,26,163,565200,2011,18,3,0,0,0,0,21
G26016305652002012,G2601630565200,26163,26,163,565200,2012,152,3,0,0,0,1,156
G26016305652002013,G2601630565200,26163,26,163,565200,2013,29,2,0,0,0,0,31
G26016305652002014,G2601630565200,26163,26,163,565200,2014,11,3,1,0,0,0,15
G26016305652002015,G2601630565200,26163,26,163,565200,2015,22,0,0,0,0,0,22
G26016305652002016,G2601630565200,26163,26,163,565200,2016,8,0,0,0,0,0,8
G26016305652002017,G2601630565200,26163,26,163,565200,2017,17,0,0,0,2,0,19
G26016305652002018,G2601630565200,26163,26,163,565200,2018,11,3,0,0,1,3,18
G26016305652003000,G2601630565200,26163,26,163,565200,3000,0,0,0,0,0,0,0
G26016305652003001,G2601630565200,26163,26,163,565200,3001,25,9,1,0,0,1,36
G26016305652003002,G2601630565200,26163,26,163,565200,3002,8,0,0,0,0,0,8
G26016305652003003,G2601630565200,26163,26,163,565200,3003,13,6,0,0,0,3,22
G26016305652003004,G2601630565200,26163,26,163,565200,3004,44,52,3,1,5,6,111
G26016305652003005,G2601630565200,26163,26,163,565200,3005,79,131,14,0,4,2,230
G26016305652003006,G2601630565200,26163,26,163,565200,3006,0,0,0,0,0,0,0
G26016305652003007,G2601630565200,26163,26,163,565200,3007,0,0,0,0,0,0,0
G26016305652003008,G2601630565200,26163,26,163,565200,3008,0,0,0,0,0,0,0
G26016305652003009,G2601630565200,26163,26,163,565200,3009,25,33,3,0,0,3,64
G26016305652003010,G2601630565200,26163,26,163,565200,3010,37,7,0,0,0,1,45
G26016305652003011,G2601630565200,26163,26,163,565200,3011,22,43,10,0,2,3,80
G26016305652003012,G2601630565200,26163,26,163,565200,3012,70,10,4,0,0,0,84
G26016305652003013,G2601630565200,26163,26,163,565200,3013,5,3,0,0,0,0,8
G26016305652003014,G2601630565200,26163,26,163,565200,3014,17,13,0,0,0,0,30
G26016305652003015,G2601630565200,26163,26,163,565200,3015,0,0,0,0,0,0,0
G26016305652003016,G2601630565200,26163,26,163,565200,3016,100,0,7,0,0,0,107
G26016305652003017,G2601630565200,26163,26,163,565200,3017,9,1,0,0,0,0,10
G26016305652003018,G2601630565200,26163,26,163,565200,3018,82,0,8,0,0,0,90
G26016305653001000,G2601630565300,26163,26,163,565300,1000,671,498,134,2,38,41,1384
G26016305653001001,G2601630565300,26163,26,163,565300,1001,25,0,17,0,0,0,42
G26016305653001002,G2601630565300,26163,26,163,565300,1002,0,0,0,0,0,0,0
G26016305653001003,G2601630565300,26163,26,163,565300,1003,7,13,0,1,1,1,23
G26016305653001004,G2601630565300,26163,26,163,565300,1004,28,0,38,0,0,0,66
G26016305653001005,G2601630565300,26163,26,163,565300,1005,30,161,0,0,4,0,195
G26016305653001006,G2601630565300,26163,26,163,565300,1006,24,0,15,0,1,4,44
G26016305653001007,G2601630565300,26163,26,163,565300,1007,57,0,3,5,0,0,65
G26016305653001008,G2601630565300,26163,26,163,565300,1008,40,2,11,0,0,0,53
G26016305653001009,G2601630565300,26163,26,163,565300,1009,6,20,0,0,0,0,26
G26016305653001010,G2601630565300,26163,26,163,565300,1010,0,0,0,0,0,0,0
G26016305653002000,G2601630565300,26163,26,163,565300,2000,318,524,8,8,24,31,913
G26016305653002001,G2601630565300,26163,26,163,565300,2001,25,2,0,0,0,0,27
G26016305653002002,G2601630565300,26163,26,163,565300,2002,162,19,54,1,2,5,243
G26016305653002003,G2601630565300,26163,26,163,565300,2003,13,18,0,0,0,2,33
G26016305653002004,G2601630565300,26163,26,163,565300,2004,119,168,3,0,4,5,299
G26016305653002005,G2601630565300,26163,26,163,565300,2005,59,192,5,0,4,2,262
G26016305653002006,G2601630565300,26163,26,163,565300,2006,60,185,1,0,15,5,266
G26016305653002007,G2601630565300,26163,26,163,565300,2007,1,3,0,0,0,0,4
G26016305653002008,G2601630565300,26163,26,163,565300,2008,0,0,0,0,0,0,0
G26016305653002009,G2601630565300,26163,26,163,565300,2009,0,0,0,0,0,0,0
G26016305653002010,G2601630565300,26163,26,163,565300,2010,0,0,0,0,0,0,0
G26016305653002011,G2601630565300,26163,26,163,565300,2011,0,0,0,0,0,0,0
G26016305653002012,G2601630565300,26163,26,163,565300,2012,0,0,0,0,0,0,0
G26016305653002013,G2601630565300,26163,26,163,565300,2013,0,0,0,0,0,0,0
G26016305653003000,G2601630565300,26163,26,163,565300,3000,219,258,6,2,8,25,518
G26016305653003001,G2601630565300,26163,26,163,565300,3001,18,24,3,1,0,4,50
G26016305653003002,G2601630565300,26163,26,163,565300,3002,77,104,33,0,1,5,220
G26016305653003003,G2601630565300,26163,26,163,565300,3003,112,192,9,0,9,11,333
G26016305653003004,G2601630565300,26163,26,163,565300,3004,218,47,5,1,3,9,283
G26016305653003005,G2601630565300,26163,26,163,565300,3005,12,7,6,1,1,6,33
G26016305653003006,G2601630565300,26163,26,163,565300,3006,32,16,1,0,0,1,50
G26016305653003007,G2601630565300,26163,26,163,565300,3007,124,19,13,0,4,8,168
G26016305656001000,G2601630565600,26163,26,163,565600,1000,5,0,0,0,0,0,5
G26016305656001001,G2601630565600,26163,26,163,565600,1001,199,1,3,0,6,8,217
G26016305656001002,G2601630565600,26163,26,163,565600,1002,77,0,1,0,6,2,86
G26016305656001003,G2601630565600,26163,26,163,565600,1003,0,0,0,0,0,0,0
G26016305656001004,G2601630565600,26163,26,163,565600,1004,62,2,0,0,1,0,65
G26016305656001005,G2601630565600,26163,26,163,565600,1005,73,0,1,0,2,6,82
G26016305656001006,G2601630565600,26163,26,163,565600,1006,0,0,0,0,0,0,0
G26016305656001007,G2601630565600,26163,26,163,565600,1007,47,3,0,0,2,6,58
G26016305656001008,G2601630565600,26163,26,163,565600,1008,87,0,7,0,2,3,99
G26016305656001009,G2601630565600,26163,26,163,565600,1009,87,6,0,0,5,0,98
G26016305656001010,G2601630565600,26163,26,163,565600,1010,105,3,0,0,4,4,116
G26016305656001011,G2601630565600,26163,26,163,565600,1011,91,9,0,0,3,0,103
G26016305656001012,G2601630565600,26163,26,163,565600,1012,120,15,1,0,2,3,141
G26016305656001013,G2601630565600,26163,26,163,565600,1013,75,4,0,0,2,0,81
G26016305656001014,G2601630565600,26163,26,163,565600,1014,79,3,0,0,0,0,82
G26016305656001015,G2601630565600,26163,26,163,565600,1015,49,0,0,0,0,2,51
G26016305656002000,G2601630565600,26163,26,163,565600,2000,249,32,10,0,8,0,299
G26016305656002001,G2601630565600,26163,26,163,565600,2001,31,0,3,0,0,0,34
G26016305656002002,G2601630565600,26163,26,163,565600,2002,37,0,0,0,0,0,37
G26016305656002003,G2601630565600,26163,26,163,565600,2003,41,0,0,0,0,0,41
G26016305656002004,G2601630565600,26163,26,163,565600,2004,53,5,0,0,0,1,59
G26016305656002005,G2601630565600,26163,26,163,565600,2005,48,1,5,1,3,0,58
G26016305656002006,G2601630565600,26163,26,163,565600,2006,57,3,4,0,0,0,64
